id,idade,renda,cidade,categoria,nota,feedback
527,56,19120.05,Rio de Janeiro,A,7.7,Bom
528,19,7243.06,Vitória,B,8.5,Bom
529,61,40131.26,São Paulo,B,5.7,Bom
530,54,18422.11,São Paulo,B,9.3,Bom
531,63,29302.42,Vitória,B,7.5,Bom
532,45,41113.62,Belo Horizonte,B,7.2,Bom
533,41,20233.13,Belo Horizonte,B,8.9,Bom
534,50,36080.58,Vitória,A,5.6,Bom
535,48,44930.44,Rio de Janeiro,A,6.7,Bom
536,42,43350.19,Rio de Janeiro,A,9.1,Bom
537,34,5393.13,Vitória,A,7.4,Bom
538,63,39687.6,São Paulo,B,7.6,Bom
539,37,10817.4,Vitória,A,7.5,Bom
540,47,9406.14,Vitória,A,5.5,Bom
541,23,18189.21,Rio de Janeiro,B,6.0,Bom
542,69,26165.95,Belo Horizonte,B,5.9,Bom
543,42,15630.01,Vitória,B,5.5,Bom
544,55,43689.63,Vitória,B,9.1,Bom
545,18,32414.46,São Paulo,A,8.9,Bom
546,20,6653.65,São Paulo,A,8.1,Bom
547,60,42548.36,Rio de Janeiro,A,9.9,Bom
548,39,26901.19,Belo Horizonte,A,9.0,Bom
549,34,34508.08,Rio de Janeiro,B,9.5,Bom
550,23,13655.83,São Paulo,B,8.7,Bom
551,44,39399.59,Rio de Janeiro,B,5.7,Bom
552,62,8513.13,Rio de Janeiro,B,8.0,Bom
553,45,3760.62,Rio de Janeiro,B,6.7,Bom
554,24,29920.73,São Paulo,B,6.0,Bom
555,54,42688.71,Belo Horizonte,B,5.8,Bom
556,16,29037.82,Belo Horizonte,B,8.8,Bom
557,61,11044.33,Vitória,B,6.9,Bom
558,44,36426.6,Belo Horizonte,B,8.6,Bom
559,53,2570.81,Vitória,A,8.8,Bom
560,66,23942.55,Vitória,A,9.3,Bom
561,64,6186.55,Rio de Janeiro,B,7.1,Bom
562,32,35196.16,Belo Horizonte,A,5.3,Bom
563,29,37419.04,Belo Horizonte,A,5.0,Bom
564,81,19264.43,Vitória,A,5.6,Bom
565,28,22401.98,São Paulo,B,8.4,Bom
566,40,2601.11,Belo Horizonte,A,5.2,Bom
567,49,22359.35,Rio de Janeiro,A,9.7,Bom
568,51,11477.22,São Paulo,A,6.1,Bom
569,27,27808.17,Vitória,B,7.3,Bom
570,69,21670.41,Vitória,B,9.7,Bom
571,75,26318.7,Rio de Janeiro,A,5.8,Bom
572,48,39870.57,São Paulo,B,7.8,Bom
573,63,23190.86,Belo Horizonte,A,7.5,Bom
574,27,45846.41,Rio de Janeiro,B,6.1,Bom
575,45,29606.35,Rio de Janeiro,B,6.9,Bom
576,45,5723.18,São Paulo,B,6.4,Bom
577,50,6696.78,São Paulo,A,8.2,Bom
578,17,37194.6,Belo Horizonte,A,8.4,Bom
579,39,2733.63,Rio de Janeiro,B,6.5,Bom
580,57,38327.59,Vitória,B,7.1,Bom
581,33,15776.84,Vitória,B,7.4,Bom
582,64,11581.72,Rio de Janeiro,B,9.5,Bom
583,64,20861.72,Vitória,B,5.7,Bom
584,21,21216.38,Vitória,B,8.9,Bom
585,78,3039.92,Vitória,B,9.8,Bom
586,38,19355.26,Vitória,A,6.8,Bom
587,31,36487.08,Vitória,A,9.6,Bom
588,75,21218.34,São Paulo,A,7.2,Bom
589,30,24782.56,São Paulo,B,6.6,Bom
590,64,26723.6,Vitória,A,9.2,Bom
591,29,6361.36,Belo Horizonte,B,8.0,Bom
592,18,19876.22,São Paulo,B,8.4,Bom
593,35,32853.86,Belo Horizonte,A,5.1,Bom
594,18,31185.76,São Paulo,B,7.0,Bom
595,56,41051.69,São Paulo,B,5.8,Bom
596,70,7461.15,Rio de Janeiro,B,9.7,Bom
597,74,6669.17,Belo Horizonte,A,5.0,Bom
598,37,40240.58,Belo Horizonte,A,6.3,Bom
599,37,9258.91,São Paulo,A,8.5,Bom
600,56,29964.6,Vitória,A,6.7,Bom
601,65,12072.66,São Paulo,B,5.0,Bom
602,29,2401.92,Vitória,A,7.9,Bom
603,29,35139.28,Vitória,A,9.7,Bom
604,45,30597.84,Belo Horizonte,A,9.2,Bom
605,35,24312.31,Rio de Janeiro,A,8.5,Bom
606,68,20023.91,São Paulo,A,9.9,Bom
607,29,23794.64,São Paulo,A,8.2,Bom
608,63,18515.91,Belo Horizonte,A,5.8,Bom
609,45,23106.51,Vitória,A,5.7,Bom
610,22,15555.95,Rio de Janeiro,A,6.4,Bom
611,47,23237.25,Vitória,A,7.8,Bom
612,82,14800.91,Belo Horizonte,B,9.0,Bom
613,37,9876.53,São Paulo,B,6.0,Bom
614,44,24138.51,Belo Horizonte,B,8.0,Bom
615,17,23179.74,Belo Horizonte,B,7.1,Bom
616,39,44815.62,Belo Horizonte,A,9.8,Bom
617,75,15406.5,Rio de Janeiro,B,10.0,Bom
618,70,17569.16,Belo Horizonte,A,5.1,Bom
619,77,39907.11,Rio de Janeiro,A,7.1,Bom
620,63,28178.56,Vitória,A,9.6,Bom
621,63,5795.41,Belo Horizonte,B,8.4,Bom
622,31,40990.59,São Paulo,A,6.5,Bom
623,24,9814.41,Belo Horizonte,B,5.7,Bom
624,66,32246.77,Belo Horizonte,B,8.1,Bom
625,35,26867.7,Rio de Janeiro,B,6.4,Bom
626,82,40698.98,Belo Horizonte,B,5.9,Bom
627,66,1661.19,Vitória,B,7.0,Bom
628,82,26330.1,São Paulo,A,6.0,Bom
629,56,21720.97,Rio de Janeiro,B,7.3,Bom
630,77,27843.32,Rio de Janeiro,B,8.6,Bom
631,36,22157.01,Rio de Janeiro,A,9.6,Bom
632,81,41427.56,Belo Horizonte,A,9.0,Bom
633,16,27382.09,Belo Horizonte,A,8.7,Bom
634,38,15804.84,São Paulo,B,9.5,Bom
635,33,31041.34,Rio de Janeiro,B,7.7,Bom
636,31,9925.1,São Paulo,B,5.5,Bom
637,58,33276.6,Rio de Janeiro,A,6.2,Bom
638,36,27689.05,São Paulo,A,6.8,Bom
639,64,8264.42,Rio de Janeiro,B,5.5,Bom
640,47,40860.36,Rio de Janeiro,B,9.0,Bom
641,51,34684.78,São Paulo,B,5.9,Bom
642,69,25061.32,São Paulo,A,6.2,Bom
643,113,1285.52,Vitória,A,2.7,Bom
644,16,35859.68,Rio de Janeiro,B,5.6,Bom
645,66,32994.92,Vitória,A,5.2,Bom
646,22,12835.18,Vitória,B,8.5,Bom
647,51,34532.6,Vitória,B,6.4,Bom
648,39,11123.67,Belo Horizonte,B,8.8,Bom
649,41,28515.53,Belo Horizonte,B,9.8,Bom
650,58,43812.99,São Paulo,A,5.0,Bom
651,27,4127.44,São Paulo,B,7.3,Bom
652,16,39894.5,São Paulo,B,8.9,Bom
653,59,12946.15,Belo Horizonte,A,5.9,Bom
654,56,20517.33,Vitória,B,5.2,Bom
655,35,29239.1,Vitória,B,7.7,Bom
656,39,13494.21,Rio de Janeiro,B,7.2,Bom
657,24,32662.88,Belo Horizonte,A,8.7,Bom
658,24,25476.61,Vitória,A,10.0,Bom
659,75,30153.47,Vitória,A,5.5,Bom
660,43,17412.59,São Paulo,A,8.6,Bom
661,61,40712.11,Vitória,A,7.5,Bom
662,39,33003.13,Vitória,B,8.7,Bom
663,55,13929.29,Rio de Janeiro,A,5.6,Bom
664,70,31364.13,Belo Horizonte,A,5.9,Bom
665,60,27152.04,Rio de Janeiro,A,8.0,Bom
666,44,1568.63,São Paulo,A,7.0,Bom
667,12,1015.79,Belo Horizonte,A,4.2,Bom
668,42,35385.96,Belo Horizonte,A,7.3,Bom
669,67,30421.02,Rio de Janeiro,B,5.8,Bom
670,23,30399.49,Belo Horizonte,B,9.4,Bom
671,71,30375.28,Belo Horizonte,A,5.3,Bom
672,73,4764.26,Rio de Janeiro,A,8.7,Bom
673,73,20253.21,Belo Horizonte,B,5.6,Bom
674,33,33830.7,Rio de Janeiro,B,6.9,Bom
675,43,42622.98,Rio de Janeiro,B,7.4,Bom
676,76,11126.94,Rio de Janeiro,B,8.0,Bom
677,27,12117.36,Belo Horizonte,B,9.5,Bom
678,78,24622.49,São Paulo,B,9.8,Bom
679,63,24249.27,Rio de Janeiro,A,8.6,Bom
680,27,4164.3,Vitória,B,7.3,Bom
681,39,21019.55,Rio de Janeiro,B,6.0,Bom
682,72,42701.62,São Paulo,A,6.9,Bom
683,75,26011.95,Vitória,B,5.6,Bom
684,68,5552.54,Belo Horizonte,B,5.4,Bom
685,57,15468.13,São Paulo,A,8.4,Bom
686,54,20476.41,Vitória,A,7.3,Bom
687,73,28005.42,São Paulo,B,6.5,Bom
688,51,31932.1,São Paulo,B,9.7,Bom
689,32,23343.17,Vitória,A,6.9,Bom
690,17,12546.55,Belo Horizonte,B,7.3,Bom
691,24,28018.67,Belo Horizonte,B,9.5,Bom
692,29,18064.66,Vitória,B,9.8,Bom
693,81,5172.11,São Paulo,B,6.6,Bom
694,51,6755.83,Vitória,A,7.1,Bom
695,46,28838.6,Rio de Janeiro,B,7.5,Bom
696,53,46051.14,Rio de Janeiro,B,9.5,Bom
697,22,24202.76,Vitória,B,9.7,Bom
698,44,14042.57,Belo Horizonte,B,9.8,Bom
699,49,7677.65,Rio de Janeiro,A,7.2,Bom
700,20,4193.57,Vitória,A,7.3,Bom
701,64,45028.75,Belo Horizonte,B,9.4,Bom
702,22,28902.81,Rio de Janeiro,A,8.8,Bom
703,37,27903.35,Belo Horizonte,A,6.3,Bom
704,78,31035.12,São Paulo,A,8.7,Bom
705,57,32450.67,Vitória,B,9.6,Bom
706,44,43740.14,Vitória,A,9.6,Bom
707,49,10756.39,Vitória,B,9.7,Bom
708,47,35067.77,Rio de Janeiro,A,9.5,Bom
709,60,22845.03,São Paulo,B,5.1,Bom
710,65,10352.72,Rio de Janeiro,A,7.2,Bom
711,23,31533.99,Rio de Janeiro,B,5.9,Bom
712,44,31634.46,São Paulo,A,9.1,Bom
713,16,16420.54,Vitória,A,6.5,Bom
714,59,5300.65,Rio de Janeiro,B,9.3,Bom
715,30,44171.9,São Paulo,B,6.3,Bom
716,26,5434.69,Belo Horizonte,A,6.7,Bom
717,40,20267.46,Vitória,A,9.9,Bom
718,40,13870.16,Belo Horizonte,B,6.0,Bom
719,35,9989.57,São Paulo,B,7.7,Bom
720,72,4987.42,Rio de Janeiro,B,6.5,Bom
721,28,32977.31,São Paulo,B,6.7,Bom
722,64,10129.84,Belo Horizonte,A,5.3,Bom
723,24,45370.88,Belo Horizonte,A,7.3,Bom
724,60,40967.45,São Paulo,A,8.8,Bom
725,77,31631.94,Vitória,A,9.4,Bom
726,35,21829.99,Vitória,B,7.8,Bom
727,39,34508.33,Belo Horizonte,A,5.0,Bom
728,23,33151.0,São Paulo,A,8.6,Bom
729,54,22566.56,São Paulo,A,8.5,Bom
730,42,23493.89,Vitória,A,8.1,Bom
731,37,17140.63,Vitória,A,7.5,Bom
732,16,25433.5,Belo Horizonte,A,6.3,Bom
733,49,35938.71,São Paulo,B,6.0,Bom
734,23,22673.44,Vitória,B,7.6,Bom
735,36,15714.37,Vitória,A,9.3,Bom
736,36,8027.54,São Paulo,B,8.3,Bom
737,74,28278.65,Vitória,A,9.8,Bom
738,80,34749.89,Belo Horizonte,A,7.2,Bom
739,66,27120.1,Vitória,A,9.4,Bom
740,81,39492.2,Rio de Janeiro,B,9.5,Bom
741,31,37199.26,Rio de Janeiro,A,8.7,Bom
742,57,18342.13,São Paulo,B,9.5,Bom
743,25,44064.74,Belo Horizonte,A,7.4,Bom
744,42,32984.15,Belo Horizonte,B,9.8,Bom
745,69,25562.05,Belo Horizonte,A,8.4,Bom
746,20,39687.33,Vitória,A,6.8,Bom
747,47,35417.14,Rio de Janeiro,B,9.5,Bom
748,23,32253.52,Rio de Janeiro,B,8.8,Bom
749,80,5641.64,Rio de Janeiro,A,9.2,Bom
750,75,3454.49,Vitória,A,7.4,Bom
751,55,5496.81,Belo Horizonte,B,6.0,Bom
752,38,8542.63,Vitória,A,7.6,Bom
753,31,36578.67,Rio de Janeiro,B,5.6,Bom
754,71,4190.12,São Paulo,B,6.6,Bom
755,42,33600.4,São Paulo,A,7.0,Bom
756,42,21278.22,Vitória,A,8.6,Bom
757,30,24329.79,Rio de Janeiro,B,6.7,Bom
758,82,44632.41,Belo Horizonte,A,6.5,Bom
759,48,15512.01,Rio de Janeiro,B,8.2,Bom
760,58,38053.88,Belo Horizonte,A,5.5,Bom
761,47,41952.82,Rio de Janeiro,B,8.2,Bom
762,76,13108.58,Vitória,B,7.9,Bom
763,74,17847.32,Rio de Janeiro,A,9.6,Bom
764,17,13778.28,Rio de Janeiro,B,7.2,Bom
765,35,35705.91,Vitória,A,7.7,Bom
766,74,22630.6,Vitória,A,5.2,Bom
767,22,13860.04,Rio de Janeiro,B,8.9,Bom
768,82,27042.1,São Paulo,A,9.9,Bom
769,75,41137.03,Vitória,B,8.7,Bom
770,36,3111.08,Belo Horizonte,A,7.5,Bom
771,71,25296.54,São Paulo,A,5.3,Bom
772,41,13153.36,Belo Horizonte,A,8.8,Bom
773,17,13974.01,Belo Horizonte,A,9.3,Bom
774,61,10678.83,Vitória,A,8.9,Bom
775,64,21389.94,São Paulo,A,7.9,Bom
776,41,21852.19,São Paulo,B,9.0,Bom
777,20,24062.38,Rio de Janeiro,B,5.4,Bom
778,57,18938.98,Belo Horizonte,B,5.9,Bom
779,49,42451.83,Rio de Janeiro,B,7.8,Bom
780,16,12222.45,Rio de Janeiro,A,5.8,Bom
781,23,43904.4,São Paulo,B,7.4,Bom
782,20,37836.08,Vitória,A,8.8,Bom
783,55,29570.11,São Paulo,B,5.9,Bom
784,45,3810.4,Vitória,B,8.4,Bom
785,52,24337.16,Rio de Janeiro,A,6.3,Bom
786,61,35380.98,Belo Horizonte,B,5.7,Bom
787,20,17778.55,Belo Horizonte,B,5.6,Bom
788,30,35319.55,São Paulo,B,9.2,Bom
789,58,28776.45,São Paulo,B,8.0,Bom
790,67,22063.37,Vitória,A,5.5,Bom
791,80,3674.03,Vitória,A,5.6,Bom
792,42,18862.88,São Paulo,A,6.8,Bom
793,24,5517.02,Belo Horizonte,B,8.7,Bom
794,77,17485.06,São Paulo,A,7.2,Bom
795,37,13414.6,São Paulo,B,8.0,Bom
796,50,43253.5,Rio de Janeiro,A,9.7,Bom
797,113,964.73,Rio de Janeiro,A,1.3,Bom
798,49,31437.47,Vitória,B,5.9,Bom
799,33,4984.54,Vitória,A,8.7,Bom
800,64,43305.96,Vitória,B,9.1,Bom
801,67,15386.97,São Paulo,A,8.4,Bom
802,44,19303.59,Vitória,A,6.5,Bom
803,64,14808.31,Rio de Janeiro,A,5.7,Bom
804,37,42077.8,Belo Horizonte,A,7.1,Bom
805,36,25390.88,Rio de Janeiro,B,5.5,Bom
806,35,30545.11,Rio de Janeiro,A,8.3,Bom
807,53,13454.3,Vitória,B,9.7,Bom
808,41,3281.42,São Paulo,B,9.2,Bom
809,46,37371.58,Vitória,A,6.9,Bom
810,22,11017.41,Rio de Janeiro,A,6.3,Bom
811,81,22398.82,Belo Horizonte,B,8.0,Bom
812,16,32989.53,Belo Horizonte,B,8.5,Bom
813,59,45587.46,Vitória,A,6.7,Bom
814,46,13708.7,Rio de Janeiro,B,5.2,Bom
815,68,36176.88,São Paulo,A,7.9,Bom
816,23,44872.43,São Paulo,B,5.3,Bom
817,61,39149.54,Belo Horizonte,A,8.8,Bom
818,71,8553.99,Rio de Janeiro,A,6.3,Bom
819,17,12453.96,Vitória,A,5.3,Bom
820,72,21521.92,Rio de Janeiro,B,8.5,Bom
821,55,13803.38,Belo Horizonte,B,5.5,Bom
822,73,37830.91,Rio de Janeiro,B,5.7,Bom
823,46,39268.84,Belo Horizonte,A,6.4,Bom
824,30,21419.29,Rio de Janeiro,B,7.6,Bom
825,73,9108.19,São Paulo,B,5.9,Bom
826,38,45511.98,Belo Horizonte,A,8.4,Bom
827,47,16219.64,Belo Horizonte,A,8.8,Bom
828,44,7099.29,Rio de Janeiro,B,7.9,Bom
829,38,42288.72,Rio de Janeiro,B,6.1,Bom
830,74,5555.81,Vitória,B,7.6,Bom
831,25,28243.08,Vitória,B,7.5,Bom
832,36,32675.47,Rio de Janeiro,A,7.2,Bom
833,58,40678.09,São Paulo,A,7.8,Bom
834,74,20164.73,São Paulo,A,9.2,Bom
835,40,39002.34,Belo Horizonte,B,5.5,Bom
836,51,18666.36,São Paulo,A,5.4,Bom
837,18,28076.67,São Paulo,A,5.1,Bom
838,51,29262.76,Vitória,A,8.6,Bom
839,42,30019.22,São Paulo,B,9.1,Bom
840,67,13175.32,Vitória,B,9.1,Bom
841,41,11418.63,Belo Horizonte,B,6.3,Bom
842,70,22494.28,Rio de Janeiro,B,5.8,Bom
843,32,17671.41,Vitória,A,7.4,Bom
844,31,21989.11,Vitória,B,6.6,Bom
845,66,45782.69,São Paulo,B,5.1,Bom
846,46,33476.22,São Paulo,A,9.9,Bom
847,51,25885.73,Belo Horizonte,A,8.0,Bom
848,62,38921.98,Rio de Janeiro,A,6.0,Bom
849,72,29942.63,Vitória,B,6.5,Bom
850,38,8763.54,São Paulo,B,8.0,Bom
851,45,29273.86,Belo Horizonte,B,6.0,Bom
852,31,39649.71,Belo Horizonte,B,6.9,Bom
853,56,11707.99,Rio de Janeiro,A,9.8,Bom
854,44,6410.68,Vitória,A,7.2,Bom
855,26,18792.62,Belo Horizonte,A,9.7,Bom
856,24,8268.95,São Paulo,A,6.6,Bom
857,62,1939.53,Vitória,B,8.2,Bom
858,51,16932.3,Belo Horizonte,B,9.7,Bom
859,43,21678.66,Rio de Janeiro,A,7.2,Bom
860,34,31363.35,Rio de Janeiro,A,10.0,Bom
861,43,30293.52,Belo Horizonte,A,10.0,Bom
862,19,39366.7,Rio de Janeiro,B,5.8,Bom
863,66,37973.86,Vitória,B,5.8,Bom
864,64,40681.35,Vitória,A,9.2,Bom
865,25,32866.49,Vitória,B,7.6,Bom
866,46,10608.0,Rio de Janeiro,A,6.9,Bom
867,69,8559.94,Vitória,A,7.8,Bom
868,25,38802.3,Vitória,B,6.9,Bom
869,74,10629.93,Rio de Janeiro,B,7.7,Bom
870,59,23276.38,Vitória,A,8.0,Bom
871,68,20439.95,São Paulo,A,10.0,Bom
872,61,24876.79,Vitória,B,5.3,Bom
873,51,23755.89,Belo Horizonte,B,5.3,Bom
874,41,13866.03,Rio de Janeiro,A,6.1,Bom
875,30,4451.18,Belo Horizonte,A,5.8,Bom
876,29,18559.51,Rio de Janeiro,A,9.9,Bom
877,61,19976.6,Rio de Janeiro,B,9.6,Bom
878,16,13848.94,São Paulo,B,7.9,Bom
879,36,27857.62,São Paulo,B,5.3,Bom
880,61,8322.37,Belo Horizonte,A,5.6,Bom
881,79,24151.7,Rio de Janeiro,A,9.3,Bom
882,42,26281.55,Rio de Janeiro,B,9.4,Bom
883,23,35118.34,Rio de Janeiro,B,6.2,Bom
884,54,27977.95,Vitória,B,5.8,Bom
885,19,14803.99,Vitória,A,9.6,Bom
886,42,7173.5,Rio de Janeiro,A,9.3,Bom
887,22,35692.2,Rio de Janeiro,A,6.5,Bom
888,82,14960.44,Vitória,B,9.2,Bom
889,65,32496.15,Belo Horizonte,B,8.6,Bom
890,46,39994.65,Vitória,B,7.3,Bom
891,16,28589.08,Rio de Janeiro,A,7.1,Bom
892,27,20776.95,Rio de Janeiro,B,6.0,Bom
893,80,44469.59,Belo Horizonte,B,5.2,Bom
894,71,6546.1,Rio de Janeiro,A,7.3,Bom
895,16,29875.79,Vitória,A,6.8,Bom
896,55,30055.75,Vitória,A,7.4,Bom
897,31,21636.19,São Paulo,A,9.2,Bom
898,59,42077.1,Belo Horizonte,B,6.4,Bom
899,48,8756.96,Belo Horizonte,B,8.3,Bom
900,48,44894.27,São Paulo,A,6.4,Bom
901,27,21857.05,Vitória,B,8.7,Bom
902,55,27430.01,São Paulo,A,6.4,Bom
903,48,34364.75,Belo Horizonte,A,5.6,Bom
904,32,6073.6,Rio de Janeiro,B,5.4,Bom
905,73,31666.13,Vitória,B,6.7,Bom
906,58,39588.78,Vitória,A,5.3,Bom
907,41,16495.96,São Paulo,B,5.3,Bom
908,51,29329.08,Vitória,A,6.3,Bom
909,79,45673.29,São Paulo,A,6.9,Bom
910,74,12688.15,São Paulo,B,8.5,Bom
911,59,38074.94,Rio de Janeiro,B,5.5,Bom
912,80,43466.75,Belo Horizonte,A,8.3,Bom
913,69,25638.35,São Paulo,A,8.7,Bom
914,55,16445.03,Vitória,B,5.5,Bom
915,65,45504.35,Belo Horizonte,B,5.5,Bom
916,28,5664.65,São Paulo,A,9.4,Bom
917,20,19701.03,Rio de Janeiro,B,7.2,Bom
918,17,31424.4,Belo Horizonte,B,9.8,Bom
919,26,40203.95,São Paulo,A,5.8,Bom
920,50,17144.27,São Paulo,B,8.5,Bom
921,25,27255.93,São Paulo,B,8.3,Bom
922,78,3697.8,São Paulo,B,8.1,Bom
923,19,41554.48,Belo Horizonte,B,7.2,Bom
924,42,14676.67,Belo Horizonte,B,5.0,Bom
925,64,22729.36,Belo Horizonte,B,6.9,Bom
926,49,32478.29,Vitória,A,6.0,Bom
927,55,35544.1,Vitória,B,8.3,Bom
928,22,21274.83,Belo Horizonte,A,7.3,Bom
929,44,45013.91,Rio de Janeiro,A,8.5,Bom
930,50,28396.73,Belo Horizonte,A,6.3,Bom
931,49,24803.19,Vitória,A,8.5,Bom
932,73,23688.14,São Paulo,B,9.2,Bom
933,81,11314.5,Rio de Janeiro,A,6.5,Bom
934,72,38029.51,Vitória,A,5.2,Bom
935,43,16987.49,São Paulo,A,7.1,Bom
936,61,42028.13,Belo Horizonte,A,8.9,Bom
937,24,24112.06,São Paulo,A,7.9,Bom
938,45,26376.36,Rio de Janeiro,A,8.4,Bom
939,79,8431.41,São Paulo,A,6.9,Bom
940,64,33428.14,São Paulo,A,8.6,Bom
941,24,32141.46,São Paulo,B,9.3,Bom
942,55,25335.35,Belo Horizonte,A,5.6,Bom
943,61,26536.9,Belo Horizonte,A,8.0,Bom
944,24,11857.95,São Paulo,A,9.3,Bom
945,25,23161.88,São Paulo,A,7.4,Bom
946,62,28807.39,Belo Horizonte,A,7.1,Bom
947,51,20336.04,São Paulo,B,8.6,Bom
948,18,19671.02,Rio de Janeiro,A,7.5,Bom
949,20,16452.5,São Paulo,B,7.5,Bom
950,31,44618.48,Belo Horizonte,B,5.5,Bom
951,63,14104.59,Rio de Janeiro,B,6.8,Bom
952,66,6290.18,Vitória,B,7.9,Bom
953,45,27363.86,São Paulo,A,9.8,Bom
954,40,33916.79,Belo Horizonte,A,6.7,Bom
955,66,19994.72,Vitória,B,7.8,Bom
956,22,21471.29,São Paulo,A,9.9,Bom
957,55,19421.79,Belo Horizonte,A,7.4,Bom
958,57,17473.28,São Paulo,A,5.6,Bom
959,35,5006.24,Vitória,B,9.2,Bom
960,34,11361.33,Belo Horizonte,A,5.9,Bom
961,64,44353.87,Vitória,A,8.7,Bom
962,38,19489.93,São Paulo,A,5.5,Bom
963,27,37190.09,Rio de Janeiro,A,9.6,Bom
964,20,40124.1,Vitória,A,6.3,Bom
965,65,21724.59,Rio de Janeiro,B,9.5,Bom
966,29,8091.77,Vitória,B,7.6,Bom
967,52,41238.05,Belo Horizonte,B,8.3,Bom
968,26,31204.9,Rio de Janeiro,A,8.6,Bom
969,31,5166.16,Vitória,A,8.0,Bom
970,80,37544.33,Belo Horizonte,A,5.6,Bom
971,33,27795.02,São Paulo,B,7.3,Bom
972,74,40582.13,São Paulo,B,8.1,Bom
973,47,4726.69,Rio de Janeiro,B,8.2,Bom
974,56,27271.94,São Paulo,A,8.7,Bom
975,31,20455.06,São Paulo,A,8.5,Bom
976,42,15095.72,Rio de Janeiro,B,5.0,Bom
977,34,13668.89,Vitória,B,9.3,Bom
978,48,34290.61,São Paulo,A,8.0,Bom
979,30,40419.8,Vitória,B,8.2,Bom
980,31,14867.96,Rio de Janeiro,B,8.6,Bom
981,21,31451.83,Vitória,B,6.7,Bom
982,46,44786.58,São Paulo,A,7.6,Bom
983,61,12677.44,Belo Horizonte,A,6.3,Bom
984,68,17145.81,Rio de Janeiro,B,7.5,Bom
985,29,11661.52,Rio de Janeiro,A,5.7,Bom
986,55,44056.52,São Paulo,A,9.1,Bom
987,58,38117.54,São Paulo,A,6.6,Bom
988,49,20320.66,São Paulo,B,6.3,Bom
989,34,24759.18,Belo Horizonte,B,8.5,Bom
990,63,29590.21,Vitória,B,8.0,Bom
991,79,28553.58,Vitória,A,8.7,Bom
992,57,16400.73,Rio de Janeiro,B,8.1,Bom
993,77,11033.05,Rio de Janeiro,A,9.3,Bom
994,62,39532.27,Belo Horizonte,B,6.2,Bom
995,31,46047.16,Rio de Janeiro,B,7.7,Bom
996,35,4914.69,São Paulo,B,7.5,Bom
997,19,11606.21,São Paulo,A,6.5,Bom
998,62,9587.24,São Paulo,B,9.8,Bom
999,31,30949.64,São Paulo,B,8.4,Bom
1000,76,13117.17,Belo Horizonte,B,5.7,Bom
