id,idade,renda,cidade,categoria,nota,feedback
1260,37,2837.28,Manaus,B,0.1,Ruim
1261,33,8640.71,Belo Horizonte,A,4.1,Regular
1262,18,2167.39,Maceio,B,2.2,Ruim
1263,67,4363.1,Maceio,B,6.9,Regular
1264,65,10105.19,,B,3.9,Ruim
1265,31,2289.02,Salvador,A,3.1,Ruim
1266,64,7750.12,Maceio,B,0.4,Ruim
1267,,6982.69,Goiania,B,3.7,Ruim
1268,38,7629.11,Goiania,B,1.6,Ruim
1269,29,14542.96,Fortaleza,A,4.9,Regular
1270,61,11579.27,Rio de Janeiro,B,9.8,Regular
1271,28,,Teresina,A,6.4,Bom
1272,63,2105.43,Teresina,A,6.9,Bom
1273,29,2873.46,Cuiaba,A,4.2,Ruim
1274,52,9816.26,Joao Pessoa,A,0.9,Ruim
1275,26,5619.85,Salvador,B,6.1,Regular
1276,35,7361.22,Florianopolis,A,1.8,Ruim
1277,63,12608.3,Cuiaba,A,7.4,Bom
1278,68,7949.31,Recife,A,6.4,Bom
1279,46,4435.5,Fortaleza,A,4.1,Ruim
1280,68,7001.26,Palmas,B,0.0,Ruim
1281,55,2827.42,Joao Pessoa,B,4.8,Regular
1282,28,10076.89,Palmas,B,1.4,Ruim
1283,63,3816.37,Goiania,A,6.5,Bom
1284,30,9774.31,Porto Alegre,B,3.2,Ruim
1285,62,4850.49,Rio de Janeiro,B,0.3,Ruim
1286,35,6566.87,Cuiaba,A,0.7,Ruim
1287,29,8764.42,Fortaleza,A,6.9,Bom
1288,60,6664.31,Palmas,B,8.6,Bom
1289,44,,Aracaju,A,8.3,Bom
1290,48,14531.09,Brasilia,A,1.6,Ruim
1291,22,6105.49,Florianopolis,B,7.8,Bom
1292,38,2361.56,Campo Grande,B,4.2,Regular
1293,56,14196.02,Goiania,B,,Regular
1294,17,11792.11,Florianopolis,B,3.0,Ruim
1295,18,6864.04,Porto Alegre,A,4.0,Regular
1296,58,12046.64,Palmas,B,6.9,Regular
1297,42,4682.86,Rio de Janeiro,A,2.3,Ruim
1298,57,5720.77,Teresina,A,3.2,Ruim
1299,52,10005.6,Teresina,B,,Regular
1300,33,6745.78,Brasilia,B,1.3,Ruim
1301,41,5882.98,,B,6.7,Regular
1302,17,15146.21,Goiania,A,2.3,Ruim
1303,65,13828.0,Recife,B,8.1,Regular
1304,51,15388.54,Campo Grande,A,6.8,Bom
1305,65,1554.85,Campo Grande,B,7.7,Bom
1306,33,9071.67,Curitiba,A,4.1,Regular
1307,55,3625.42,Porto Alegre,A,4.3,Regular
1308,57,14447.63,Rio de Janeiro,B,4.0,Regular
1309,68,13380.5,Belo Horizonte,B,6.3,Regular
1310,52,3313.3,,A,7.3,Bom
1311,24,10824.62,,A,7.9,Bom
1312,61,7985.93,Manaus,B,4.5,Regular
1313,64,4552.67,Joao Pessoa,A,6.1,Bom
1314,23,6182.84,Teresina,B,2.6,Ruim
1315,63,12683.04,Palmas,B,5.4,Regular
1316,32,14251.56,Porto Alegre,B,6.3,Regular
1317,68,2604.54,Aracaju,B,5.8,Regular
1318,69,8711.78,Campo Grande,A,7.0,Bom
1319,56,14776.31,Curitiba,B,7.1,Regular
1320,29,9643.17,Manaus,B,7.4,Regular
1321,20,,Brasilia,B,8.2,Regular
1322,40,12526.17,Palmas,B,4.5,Regular
1323,48,7107.7,Fortaleza,B,1.9,Ruim
1324,68,5071.31,,A,2.6,Ruim
1325,42,3793.58,Porto Alegre,A,5.4,Regular
1326,69,13892.81,Sao Paulo,A,7.9,Bom
1327,68,,Porto Alegre,B,1.5,Ruim
1328,22,14108.82,Teresina,A,3.6,Ruim
1329,57,13187.99,Brasilia,A,5.7,Regular
1330,68,8653.3,Natal,B,6.0,Bom
1331,46,12729.78,Brasilia,A,3.1,Ruim
1332,34,7239.46,Florianopolis,A,5.4,Regular
1333,58,3740.43,Campo Grande,A,1.3,Ruim
1334,65,7936.83,Natal,A,0.1,Ruim
1335,54,,Sao Paulo,A,4.2,Regular
1336,,14636.84,Manaus,B,3.0,Ruim
1337,46,3855.51,Sao Paulo,B,4.6,Regular
1338,21,12690.08,Campo Grande,B,9.1,Regular
1339,50,13125.9,Belo Horizonte,A,5.5,Regular
1340,20,8230.62,Florianopolis,B,8.5,Regular
1341,69,,Curitiba,B,5.2,Regular
1342,23,6900.18,Salvador,B,0.9,Ruim
1343,65,5409.36,Teresina,B,6.1,Bom
1344,48,3836.47,Curitiba,A,6.7,Bom
1345,26,14282.07,Fortaleza,B,6.6,Regular
1346,20,5790.89,Goiania,B,0.9,Ruim
1347,42,10406.8,Florianopolis,B,9.1,Regular
1348,51,8143.94,Aracaju,A,3.1,Ruim
1349,22,11483.42,Rio de Janeiro,A,7.4,Bom
1350,69,2052.51,Salvador,B,9.7,Bom
1351,17,14957.56,Manaus,B,3.8,Ruim
1352,35,14826.68,Teresina,A,7.3,Bom
1353,32,7877.44,Salvador,A,3.6,Ruim
1354,30,8019.07,Goiania,B,2.0,Ruim
1355,,12566.9,Brasilia,A,9.7,Bom
1356,21,2545.05,Rio de Janeiro,B,3.4,Ruim
1357,54,11031.21,Rio de Janeiro,B,7.4,Regular
1358,68,8480.18,Joao Pessoa,B,1.2,Ruim
1359,53,15363.35,Recife,B,3.9,Ruim
1360,42,7546.06,Florianopolis,A,2.1,Ruim
1361,27,13892.17,Maceio,B,0.5,Ruim
1362,60,9577.69,Fortaleza,A,8.1,Bom
1363,66,8151.49,Goiania,A,1.8,Ruim
1364,29,12192.68,Manaus,B,0.3,Ruim
1365,34,8988.44,Cuiaba,B,6.5,Regular
1366,23,15162.52,Natal,B,4.4,Ruim
1367,33,6630.46,Manaus,B,0.6,Ruim
1368,17,12939.09,Porto Alegre,B,3.1,Regular
1369,56,5150.46,Manaus,B,3.9,Ruim
1370,55,2460.59,Florianopolis,B,0.1,Ruim
1371,50,,Brasilia,A,2.9,Ruim
1372,33,,Rio de Janeiro,A,0.7,Ruim
1373,35,11012.56,Palmas,B,1.5,Ruim
1374,36,9292.93,Porto Alegre,A,5.9,Regular
1375,53,11708.66,Goiania,B,5.3,Regular
1376,58,11526.6,Goiania,A,6.5,Bom
1377,23,10841.96,Joao Pessoa,A,2.6,Ruim
1378,61,3068.68,Porto Alegre,B,5.0,Regular
1379,48,14404.42,Cuiaba,B,9.8,Regular
1380,53,13098.09,Sao Paulo,B,6.9,Regular
1381,59,13412.47,,A,7.0,Bom
1382,60,11107.19,Cuiaba,A,7.3,Bom
1383,28,12262.18,Fortaleza,A,0.8,Ruim
1384,64,15326.42,Palmas,A,5.8,Regular
1385,43,10327.27,Joao Pessoa,B,3.9,Ruim
1386,40,8563.82,Brasilia,A,1.5,Ruim
1387,26,15074.28,Teresina,B,7.0,Regular
1388,46,10151.52,Rio de Janeiro,B,3.8,Ruim
1389,21,4618.93,Porto Alegre,B,3.0,Ruim
1390,56,3002.78,Belo Horizonte,B,2.8,Ruim
1391,28,9082.75,Joao Pessoa,B,5.7,Regular
1392,61,5728.88,Recife,A,6.0,Bom
1393,25,15134.11,Fortaleza,B,7.1,Regular
1394,18,10687.93,,A,3.6,Ruim
1395,49,7286.0,Brasilia,B,9.2,Bom
1396,39,15378.26,Manaus,A,3.3,Ruim
1397,,10773.35,Florianopolis,A,6.8,Bom
1398,53,2806.75,Fortaleza,A,6.5,Bom
1399,54,5833.27,Campo Grande,A,4.7,Regular
1400,36,4231.58,Belo Horizonte,B,8.9,Regular
1401,59,8675.29,,B,9.8,Bom
1402,39,9073.83,Campo Grande,A,8.8,Bom
1403,55,6670.07,Goiania,B,3.5,Ruim
1404,25,13253.73,,B,6.8,Regular
1405,23,5149.98,Palmas,B,4.0,Ruim
1406,,4377.93,Porto Alegre,B,1.2,Ruim
1407,49,9135.42,,B,8.5,Regular
1408,53,6575.93,Maceio,A,2.7,Ruim
1409,40,11868.77,Maceio,A,2.7,Ruim
1410,29,8974.92,Brasilia,B,8.4,Bom
1411,55,10604.62,Manaus,A,1.7,Ruim
1412,59,12644.41,,B,1.8,Ruim
1413,25,10578.61,Rio de Janeiro,A,8.1,Bom
1414,51,,Aracaju,B,4.2,Regular
1415,69,4751.06,,B,8.5,Bom
1416,22,13798.37,Manaus,B,3.4,Ruim
1417,63,3890.24,Goiania,A,8.4,Bom
1418,54,3190.1,Brasilia,A,0.4,Ruim
1419,25,12857.98,Cuiaba,B,8.8,Regular
1420,23,15042.74,Florianopolis,A,1.6,Ruim
1421,60,8783.15,Cuiaba,A,6.2,Bom
1422,56,13537.34,Campo Grande,B,4.2,Regular
1423,59,1867.09,Cuiaba,B,8.5,Bom
1424,35,5745.88,Fortaleza,A,1.4,Ruim
1425,34,11751.16,Manaus,B,2.1,Ruim
1426,57,15246.74,Sao Paulo,B,5.4,Regular
1427,55,1859.22,Goiania,A,9.4,Bom
1428,22,,Manaus,B,,Regular
1429,53,13039.66,Cuiaba,A,7.5,Bom
1430,52,3222.34,Sao Paulo,B,7.1,Bom
1431,61,8886.09,Goiania,A,3.1,Ruim
1432,41,3410.84,Natal,B,6.4,Regular
1433,49,12913.12,Fortaleza,A,0.1,Ruim
1434,32,2516.13,Joao Pessoa,B,0.7,Ruim
1435,59,14592.16,Sao Paulo,B,1.1,Ruim
1436,34,13119.42,Sao Paulo,A,9.4,Bom
1437,50,7931.16,Teresina,A,4.2,Ruim
1438,63,5605.73,Cuiaba,B,1.1,Ruim
1439,53,12657.07,Goiania,A,,Ruim
1440,59,3416.3,Fortaleza,A,2.4,Ruim
1441,48,8347.55,Cuiaba,B,0.8,Ruim
1442,68,15055.63,Palmas,A,3.7,Ruim
1443,68,14342.18,Fortaleza,B,1.8,Ruim
1444,41,2344.51,Brasilia,A,4.3,Ruim
1445,29,8158.38,Campo Grande,A,1.9,Ruim
1446,17,7420.59,Sao Paulo,A,4.1,Regular
1447,69,3004.35,Recife,B,6.9,Regular
1448,54,7952.75,Natal,B,7.5,Regular
1449,34,12083.31,Salvador,A,6.2,Bom
1450,54,,Cuiaba,A,1.9,Ruim
1451,,,Rio de Janeiro,B,,Ruim
1452,48,4504.22,Joao Pessoa,B,9.1,Regular
1453,48,12100.89,Joao Pessoa,B,4.6,Regular
1454,59,15206.83,Florianopolis,A,2.2,Ruim
1455,68,10345.73,Manaus,A,6.2,Bom
1456,66,3648.61,Joao Pessoa,B,1.1,Ruim
1457,24,6912.14,Manaus,B,2.1,Ruim
1458,30,10917.49,Maceio,A,7.9,Bom
1459,56,5192.89,Brasilia,B,4.0,Regular
1460,67,13378.23,Teresina,A,3.6,Ruim
1461,61,9113.76,Manaus,A,0.4,Ruim
1462,68,7693.79,Fortaleza,A,7.7,Bom
1463,65,8225.28,Brasilia,B,4.9,Regular
1464,56,4813.28,Brasilia,A,6.2,Bom
1465,61,,Joao Pessoa,B,2.3,Ruim
1466,28,15285.37,Natal,A,5.1,Regular
1467,35,11575.36,Brasilia,A,8.6,Bom
1468,50,8076.67,,B,3.9,Ruim
1469,26,10020.16,Teresina,B,1.8,Ruim
1470,64,7259.32,Campo Grande,B,1.2,Ruim
1471,40,7973.66,,A,9.9,Bom
1472,16,3097.56,Curitiba,A,8.2,Bom
1473,40,8367.01,Belo Horizonte,B,7.2,Bom
1474,66,11701.22,Aracaju,A,0.7,Ruim
1475,19,12963.37,Teresina,A,3.0,Ruim
1476,49,10692.39,Campo Grande,A,2.4,Ruim
1477,41,10606.15,Palmas,A,2.6,Ruim
1478,49,1761.89,Curitiba,A,1.2,Ruim
1479,68,10634.98,Salvador,A,7.9,Bom
1480,63,9896.29,Florianopolis,A,9.1,Bom
1481,26,2916.45,Brasilia,A,5.7,Regular
1482,53,7894.94,Rio de Janeiro,A,9.5,Bom
1483,40,10113.99,Teresina,A,1.9,Ruim
1484,54,14583.61,Cuiaba,A,3.1,Ruim
1485,42,4872.82,Fortaleza,B,5.3,Ruim
1486,61,5467.17,Porto Alegre,A,0.8,Ruim
1487,53,11683.78,Campo Grande,B,,Regular
1488,18,12529.1,Joao Pessoa,B,10.0,Regular
1489,46,5148.5,Sao Paulo,A,5.2,Ruim
1490,16,4035.48,Goiania,A,8.0,Bom
1491,,5968.22,Recife,A,7.3,Bom
1492,44,9693.62,Belo Horizonte,B,7.7,Regular
1493,68,8464.86,Maceio,A,2.6,Ruim
1494,18,5467.0,Recife,B,5.1,Ruim
1495,66,8048.15,Natal,B,4.6,Regular
1496,67,3180.24,Teresina,A,9.3,Bom
1497,18,15154.76,Brasilia,B,3.1,Ruim
1498,,5881.94,Sao Paulo,A,2.5,Ruim
1499,60,6685.98,Palmas,A,4.7,Regular
1500,46,12588.88,Rio de Janeiro,A,0.1,Ruim
1501,35,9349.95,,B,5.7,Regular
1502,44,6532.97,Cuiaba,B,2.6,Ruim
1503,19,10791.71,Natal,A,5.4,Ruim
1504,60,6187.75,Campo Grande,A,9.8,Bom
1505,21,1642.94,Natal,B,8.3,Bom
1506,30,3641.59,Goiania,B,7.4,Bom
1507,20,5857.94,Teresina,A,0.1,Ruim
1508,59,11176.38,Goiania,A,7.9,Bom
1509,34,7937.11,Campo Grande,B,1.4,Ruim
1510,31,7511.92,Porto Alegre,A,6.9,Bom
1511,50,13992.14,Sao Paulo,A,0.6,Ruim
1512,24,4736.36,Recife,B,1.8,Ruim
1513,25,10689.18,Sao Paulo,A,4.7,Regular
1514,38,8207.2,Belo Horizonte,A,4.6,Ruim
1515,32,,Sao Paulo,A,7.7,Bom
1516,63,1684.81,Maceio,B,4.2,Regular
1517,29,13942.79,Palmas,A,9.7,Bom
1518,33,8593.98,Fortaleza,B,4.7,Regular
1519,48,14932.32,Recife,B,3.3,Ruim
1520,32,15199.53,Porto Alegre,A,2.4,Ruim
1521,24,4895.87,Aracaju,B,1.2,Ruim
1522,58,12001.6,Sao Paulo,B,3.4,Ruim
1523,61,3186.2,Cuiaba,A,5.6,Regular
1524,16,7886.07,Sao Paulo,A,5.0,Ruim
1525,35,6127.77,Maceio,B,5.3,Regular
1526,38,13728.22,Salvador,A,3.5,Ruim
1527,43,1565.02,Cuiaba,B,4.9,Ruim
1528,,3938.88,Campo Grande,B,7.9,Bom
1529,28,6585.7,Brasilia,A,7.3,Bom
1530,20,4153.9,Brasilia,B,7.5,Regular
1531,55,7959.54,Teresina,A,1.3,Ruim
1532,58,9499.53,Joao Pessoa,A,1.3,Ruim
1533,60,11581.56,Curitiba,B,8.6,Regular
1534,33,4916.34,Fortaleza,B,5.7,Regular
1535,69,2416.01,Curitiba,B,8.2,Bom
1536,23,13059.73,Porto Alegre,A,4.9,Regular
1537,20,4437.78,Natal,B,0.8,Ruim
1538,35,2290.36,Fortaleza,A,,Bom
1539,39,14741.98,Porto Alegre,B,2.2,Ruim
1540,23,12115.23,Cuiaba,A,,Bom
1541,41,6373.47,Belo Horizonte,B,7.7,Bom
1542,64,3748.65,Manaus,A,8.6,Bom
1543,29,5255.95,Maceio,A,9.4,Bom
1544,45,9894.42,Campo Grande,B,5.8,Regular
1545,64,13282.09,,B,5.9,Regular
1546,39,8038.07,Fortaleza,B,5.1,Regular
1547,47,5570.13,Curitiba,B,6.8,Bom
1548,50,3165.38,Manaus,B,3.5,Ruim
1549,48,7934.91,Joao Pessoa,B,0.3,Ruim
1550,25,8617.86,Florianopolis,A,8.4,Bom
1551,27,9738.48,Teresina,A,7.2,Bom
1552,70,9543.22,Curitiba,B,4.6,Regular
1553,52,8681.25,Porto Alegre,B,1.8,Ruim
1554,32,11938.04,Rio de Janeiro,A,8.2,Bom
1555,41,3905.18,Florianopolis,A,9.7,Bom
1556,40,7691.54,Brasilia,B,8.7,Bom
1557,18,8673.64,Goiania,A,2.3,Ruim
1558,,10641.22,Aracaju,B,9.7,Regular
1559,36,12113.81,Manaus,B,4.9,Ruim
1560,31,14008.74,Salvador,B,3.6,Ruim
1561,48,5554.88,Campo Grande,B,1.5,Ruim
1562,42,5015.66,Maceio,B,4.1,Regular
1563,66,6776.17,Salvador,B,7.9,Regular
1564,35,6458.66,Fortaleza,A,5.9,Regular
1565,36,4411.47,Goiania,B,0.2,Ruim
1566,41,13447.03,Curitiba,B,1.3,Ruim
1567,30,9894.67,Natal,B,2.0,Ruim
1568,43,2996.55,Fortaleza,A,9.9,Bom
1569,32,14737.59,Florianopolis,A,1.4,Ruim
1570,64,,Cuiaba,A,6.4,Bom
1571,65,13430.59,Natal,A,1.4,Ruim
1572,31,11253.64,Sao Paulo,B,0.5,Ruim
1573,37,15252.02,Joao Pessoa,B,9.3,Regular
1574,49,13606.29,Joao Pessoa,A,5.9,Ruim
1575,54,14343.19,Belo Horizonte,B,7.3,Regular
1576,41,3254.12,Campo Grande,A,7.6,Bom
1577,70,8371.29,Fortaleza,A,1.3,Ruim
1578,65,3240.77,Palmas,B,1.2,Ruim
1579,66,14189.87,Aracaju,B,4.8,Regular
1580,63,10373.94,Joao Pessoa,A,3.1,Ruim
1581,39,8023.37,Palmas,B,8.6,Regular
1582,34,11852.44,Rio de Janeiro,B,3.7,Ruim
1583,16,,Salvador,B,4.6,Regular
1584,60,,Teresina,A,5.8,Regular
1585,58,7976.71,Campo Grande,A,2.5,Ruim
1586,18,13020.67,Palmas,B,8.5,Regular
1587,16,13678.47,Recife,A,0.1,Regular
1588,50,8536.25,Natal,B,5.3,Regular
1589,46,12483.76,Recife,B,0.4,Ruim
1590,35,7493.06,Cuiaba,B,1.0,Ruim
1591,24,6256.52,Aracaju,A,8.1,Bom
1592,45,2670.53,Recife,A,5.7,Regular
1593,17,14219.22,Natal,B,4.2,Ruim
1594,61,10908.35,Rio de Janeiro,B,3.5,Ruim
1595,32,4787.87,Goiania,A,7.6,Bom
1596,63,,Sao Paulo,A,4.1,Regular
1597,66,15042.06,Campo Grande,A,3.8,Ruim
1598,61,11023.06,Cuiaba,B,2.8,Ruim
1599,45,6271.33,Teresina,A,7.0,Bom
1600,,4013.76,Brasilia,A,9.7,Bom
1601,62,10256.3,Porto Alegre,B,1.0,Ruim
1602,28,9994.98,Aracaju,A,5.6,Regular
1603,63,12394.52,Recife,A,7.8,Bom
1604,54,5067.73,Belo Horizonte,A,3.0,Ruim
1605,50,4527.89,Cuiaba,B,6.5,Bom
1606,50,5264.12,Palmas,A,0.4,Ruim
1607,17,15239.65,Brasilia,B,1.1,Ruim
1608,23,5584.66,Natal,A,8.8,Bom
1609,51,11155.18,Porto Alegre,B,6.9,Regular
1610,26,10067.36,Manaus,A,7.9,Bom
1611,,11324.83,Cuiaba,B,2.2,Ruim
1612,70,14185.09,Palmas,B,1.3,Ruim
1613,39,3953.08,Aracaju,B,9.5,Regular
1614,20,6131.92,Manaus,B,8.6,Regular
1615,21,6232.59,Natal,A,0.4,Ruim
1616,59,9816.07,Aracaju,B,9.7,Regular
1617,56,12324.41,Cuiaba,A,4.8,Regular
1618,33,8623.1,Florianopolis,B,1.2,Ruim
1619,65,7580.13,Sao Paulo,B,9.4,Bom
1620,38,5670.8,Manaus,A,4.9,Ruim
1621,47,6191.22,Rio de Janeiro,A,0.5,Ruim
1622,50,14491.65,Joao Pessoa,A,5.5,Regular
1623,44,6315.82,,A,9.7,Bom
1624,46,11522.39,Aracaju,B,3.8,Ruim
1625,40,11959.43,Sao Paulo,B,9.2,Regular
1626,55,5058.68,Fortaleza,A,6.8,Bom
1627,28,1600.28,Salvador,A,6.5,Bom
1628,64,1858.53,Recife,A,0.7,Ruim
1629,64,15045.09,Salvador,A,0.2,Ruim
1630,60,2293.67,Manaus,A,7.2,Bom
1631,58,5418.43,Brasilia,A,5.6,Regular
1632,58,9713.86,Aracaju,B,7.7,Regular
1633,56,2953.29,Florianopolis,B,4.6,Regular
1634,48,9756.61,Sao Paulo,A,0.5,Ruim
1635,,12539.04,Manaus,A,8.6,Bom
1636,38,13528.44,Goiania,A,,Bom
1637,18,14814.45,Recife,A,,Bom
1638,39,8846.82,Porto Alegre,B,5.6,Ruim
1639,30,7975.23,Cuiaba,B,2.4,Ruim
1640,62,1742.08,Palmas,A,7.0,Bom
1641,35,4079.78,Natal,B,7.7,Regular
1642,45,5649.64,Campo Grande,A,7.1,Bom
1643,41,12409.7,Manaus,A,1.7,Ruim
1644,67,12678.05,Natal,B,9.3,Regular
1645,40,7237.0,Maceio,B,1.7,Ruim
1646,50,,Brasilia,B,9.6,Regular
1647,50,,Joao Pessoa,A,,Ruim
1648,30,4516.05,Joao Pessoa,B,1.2,Ruim
1649,28,1605.59,Belo Horizonte,A,9.8,Bom
1650,54,12202.23,Joao Pessoa,A,0.5,Ruim
1651,33,14144.25,Maceio,B,5.2,Ruim
1652,63,8005.88,Goiania,A,7.0,Bom
1653,39,9445.15,Florianopolis,A,8.4,Bom
1654,34,12513.06,,A,9.7,Bom
1655,35,13905.73,Porto Alegre,B,3.0,Ruim
1656,53,2220.24,Campo Grande,A,1.8,Ruim
1657,44,6751.06,Campo Grande,B,7.3,Regular
1658,55,8816.86,Florianopolis,B,5.1,Regular
1659,26,9776.56,Campo Grande,A,0.8,Ruim
1660,45,14062.09,Natal,A,4.1,Ruim
1661,44,4289.46,Aracaju,A,6.0,Bom
1662,29,10823.16,Curitiba,B,9.4,Regular
1663,58,9285.69,Curitiba,B,0.8,Ruim
1664,,1607.76,Recife,B,9.4,Regular
1665,64,13553.43,Maceio,B,1.4,Ruim
1666,22,7191.47,,B,8.8,Regular
1667,26,7505.74,Recife,B,4.2,Regular
1668,42,3591.93,Manaus,B,7.3,Regular
1669,24,7577.93,Salvador,A,5.5,Regular
1670,26,6927.64,Natal,A,8.7,Bom
1671,34,14382.99,Aracaju,B,8.3,Regular
1672,68,12601.53,Cuiaba,A,5.7,Regular
1673,63,15337.51,Palmas,A,9.6,Bom
1674,38,3666.3,Brasilia,A,4.9,Ruim
1675,28,12935.07,,A,7.8,Bom
1676,44,4447.72,Sao Paulo,B,9.6,Bom
1677,67,5959.17,Goiania,A,6.1,Bom
1678,47,13477.04,Belo Horizonte,A,5.8,Ruim
1679,27,8889.34,,A,7.0,Bom
1680,35,12525.2,Campo Grande,A,0.5,Ruim
1681,51,9411.96,Rio de Janeiro,A,4.8,Regular
1682,16,14189.09,Goiania,B,0.0,Regular
1683,59,13254.31,Aracaju,B,5.8,Regular
1684,53,3840.95,Teresina,A,,Ruim
1685,46,5853.5,Goiania,B,8.2,Regular
1686,33,3370.57,Natal,A,3.0,Ruim
1687,44,,Joao Pessoa,B,3.6,Ruim
1688,47,10939.39,Rio de Janeiro,A,9.6,Bom
1689,66,8093.15,Porto Alegre,B,5.6,Regular
1690,48,,,B,1.2,Ruim
1691,65,8473.27,Natal,A,4.6,Regular
1692,63,12086.72,Campo Grande,A,0.9,Ruim
1693,68,13807.15,,B,0.7,Ruim
1694,50,12458.08,Rio de Janeiro,B,3.4,Ruim
1695,64,13690.45,Curitiba,B,9.1,Regular
1696,29,12385.58,Maceio,A,5.1,Regular
1697,24,6225.37,Brasilia,A,9.4,Bom
1698,33,4565.38,Recife,B,9.5,Bom
1699,28,1706.5,Natal,B,,Regular
1700,35,13922.35,Maceio,B,3.3,Ruim
1701,42,10741.46,Manaus,A,4.7,Regular
1702,39,9066.8,Rio de Janeiro,B,3.1,Ruim
1703,36,6693.86,Goiania,A,1.7,Ruim
1704,45,9733.12,Rio de Janeiro,B,7.1,Regular
1705,16,14619.73,Teresina,B,9.4,Regular
1706,59,9192.51,Natal,B,8.9,Regular
1707,25,9444.61,Porto Alegre,B,8.1,Regular
1708,64,10082.6,Maceio,A,4.9,Regular
1709,29,9572.85,Manaus,B,7.4,Regular
1710,24,13999.38,Teresina,A,8.5,Bom
1711,62,15074.71,Maceio,A,2.2,Ruim
1712,42,6480.49,Salvador,B,6.0,Regular
1713,54,2101.62,Joao Pessoa,A,2.5,Ruim
1714,39,5005.04,Rio de Janeiro,A,,Ruim
1715,59,13225.73,Recife,A,,Regular
1716,35,6272.79,Goiania,A,4.6,Regular
1717,37,12036.66,Joao Pessoa,B,2.4,Ruim
1718,41,5951.92,Porto Alegre,B,6.9,Bom
1719,25,6629.17,Joao Pessoa,A,5.2,Regular
1720,,6935.59,Maceio,A,,Ruim
1721,39,5588.08,Palmas,B,,Ruim
1722,16,4298.05,Cuiaba,A,6.4,Bom
1723,59,13668.98,Belo Horizonte,A,7.7,Bom
1724,19,10463.45,Brasilia,A,3.8,Ruim
1725,59,10564.1,Sao Paulo,A,6.3,Bom
1726,60,13699.3,Natal,B,8.4,Regular
1727,68,14349.12,Goiania,B,0.5,Ruim
1728,43,10671.22,Joao Pessoa,B,7.1,Regular
1729,24,3828.6,Porto Alegre,A,,Regular
1730,50,5521.04,Cuiaba,B,4.2,Ruim
1731,30,8227.73,Manaus,A,9.7,Bom
1732,37,10055.01,Brasilia,B,3.2,Ruim
1733,28,14487.76,Belo Horizonte,B,4.6,Regular
1734,,6652.75,Manaus,B,8.4,Bom
1735,22,3009.1,Natal,A,9.0,Bom
1736,21,8783.39,Brasilia,B,1.6,Ruim
1737,46,14929.95,Sao Paulo,B,3.8,Ruim
1738,28,15328.89,Goiania,B,6.3,Regular
1739,29,14806.08,Sao Paulo,A,2.4,Ruim
1740,70,15117.68,Maceio,B,7.5,Regular
1741,53,11577.33,,B,8.8,Regular
1742,18,,Maceio,B,7.4,Regular
1743,21,2086.57,Curitiba,B,2.3,Ruim
1744,55,6515.12,Porto Alegre,A,9.8,Bom
1745,63,5871.8,Campo Grande,A,8.3,Bom
1746,65,8294.94,Fortaleza,B,3.5,Ruim
1747,33,14346.73,Campo Grande,A,1.6,Ruim
1748,26,9032.5,Campo Grande,B,2.7,Ruim
1749,41,,,A,,Bom
1750,67,2991.99,Belo Horizonte,B,3.8,Ruim
1751,64,11933.63,Salvador,B,9.5,Regular
1752,,2656.72,Recife,A,4.9,Regular
1753,62,3329.4,Porto Alegre,A,4.1,Regular
1754,22,11172.4,Aracaju,A,9.4,Bom
1755,31,1901.44,,B,0.6,Ruim
1756,56,7149.16,Teresina,B,5.4,Regular
1757,52,14115.3,,A,4.6,Regular
1758,32,7546.54,Salvador,A,4.9,Regular
1759,36,4532.69,Natal,A,4.1,Regular
1760,57,9014.68,Porto Alegre,B,5.7,Regular
1761,43,10327.38,Palmas,B,3.6,Ruim
1762,49,9548.26,Campo Grande,B,8.2,Regular
1763,33,2187.41,Salvador,B,2.5,Ruim
1764,27,13573.91,Recife,A,7.5,Bom
1765,57,2046.05,Belo Horizonte,B,8.8,Bom
1766,69,8949.25,Belo Horizonte,A,8.3,Bom
1767,36,15191.24,Recife,B,8.2,Regular
1768,43,13816.26,Joao Pessoa,A,4.8,Regular
1769,33,15217.74,Campo Grande,A,8.6,Bom
1770,17,9003.28,Manaus,A,0.3,Regular
1771,26,2945.2,Manaus,A,,Ruim
1772,23,11771.18,Fortaleza,B,8.6,Regular
1773,36,13422.34,Fortaleza,A,10.0,Bom
1774,47,11159.25,Belo Horizonte,A,1.6,Ruim
1775,18,14056.5,Belo Horizonte,A,1.4,Ruim
1776,64,9404.0,Florianopolis,B,6.6,Regular
1777,53,2990.23,Brasilia,A,4.7,Regular
1778,40,14604.97,Sao Paulo,B,6.0,Regular
1779,33,12126.15,Manaus,A,7.3,Bom
1780,21,,Rio de Janeiro,A,7.5,Bom
1781,53,8303.64,,B,5.9,Regular
1782,53,12650.02,Maceio,A,5.5,Regular
1783,38,6896.55,Palmas,A,9.1,Bom
1784,29,8320.55,Recife,B,8.4,Bom
1785,53,7256.23,,B,9.8,Bom
1786,27,5176.71,Florianopolis,A,,Bom
1787,52,6996.64,Natal,B,1.1,Ruim
1788,53,10077.14,Joao Pessoa,B,2.2,Ruim
1789,68,4547.17,Joao Pessoa,A,4.2,Regular
1790,16,3339.75,Aracaju,B,7.7,Regular
1791,40,3302.63,Curitiba,B,7.6,Regular
1792,43,12557.95,Belo Horizonte,A,3.7,Ruim
