id,idade,renda,cidade,categoria,nota,feedback
532,17,23691.52,Vitória,A,8.5,Bom
533,58,19506.76,São Paulo,A,6.5,Bom
534,19,27962.4,Rio de Janeiro,A,6.5,Bom
535,52,25479.01,Rio de Janeiro,B,7.1,Bom
536,30,39941.06,São Paulo,B,6.1,Bom
537,45,44540.67,Rio de Janeiro,A,7.4,Bom
538,77,38853.89,São Paulo,A,5.3,Bom
539,59,40790.46,Belo Horizonte,A,5.3,Bom
540,65,37389.09,Vitória,B,5.8,Bom
541,31,20194.22,Rio de Janeiro,B,7.3,Bom
542,34,5273.55,Vitória,A,9.8,Bom
543,14,76311.56,Vitória,B,1.5,Bom
544,48,20890.18,Belo Horizonte,A,7.2,Bom
545,77,24742.44,Rio de Janeiro,B,5.4,Bom
546,62,35744.47,São Paulo,B,9.3,Bom
547,78,4644.92,Belo Horizonte,B,6.7,Bom
548,39,41030.28,São Paulo,B,8.5,Bom
549,,38882.95,Rio de Janeiro,A,9.6,Bom
550,37,21070.56,São Paulo,B,5.5,Bom
551,33,28530.6,Rio de Janeiro,A,5.3,Bom
552,36,19021.46,Belo Horizonte,B,9.5,Bom
553,36,23867.5,Rio de Janeiro,B,8.4,Bom
554,41,28872.11,Vitória,B,7.5,Bom
555,43,16841.76,São Paulo,B,7.7,Bom
556,79,11045.53,Belo Horizonte,A,7.6,Bom
557,42,41578.44,São Paulo,B,7.3,Bom
558,73,36084.08,Belo Horizonte,A,7.9,Bom
559,75,23083.23,Belo Horizonte,A,7.7,Bom
560,35,21948.32,São Paulo,B,7.2,Bom
561,28,25892.42,Vitória,B,5.1,Bom
562,34,33652.06,Rio de Janeiro,B,8.3,Bom
563,42,27309.27,Rio de Janeiro,A,7.0,Bom
564,40,17354.84,Belo Horizonte,B,6.0,Bom
565,63,44845.83,Belo Horizonte,B,7.9,Bom
566,36,8214.15,Vitória,B,8.9,Bom
567,78,31815.43,Rio de Janeiro,A,7.9,Bom
568,59,30054.07,Vitória,A,8.2,Bom
569,73,43726.68,Belo Horizonte,A,9.5,Bom
570,76,34282.22,Vitória,A,6.6,Bom
571,19,29890.48,Vitória,A,6.5,
572,50,39489.67,São Paulo,B,7.1,
573,77,23969.96,Rio de Janeiro,A,8.8,Bom
574,20,33105.17,Vitória,A,9.2,Bom
575,74,41346.11,Vitória,B,8.3,Bom
576,26,25725.58,São Paulo,B,5.8,Bom
577,82,4325.1,Belo Horizonte,A,8.4,Bom
578,65,10224.11,São Paulo,B,5.8,Bom
579,41,21802.35,São Paulo,A,8.4,Bom
580,77,12861.57,Vitória,A,6.2,Bom
581,23,31791.27,Belo Horizonte,B,9.6,Bom
582,72,2538.24,São Paulo,A,5.9,Bom
583,39,42471.49,São Paulo,A,6.8,Bom
584,58,33641.6,Rio de Janeiro,A,7.3,Bom
585,24,10626.08,Vitória,A,7.8,Bom
586,20,40468.68,Belo Horizonte,B,7.9,Bom
587,46,43224.08,Belo Horizonte,A,5.6,Bom
588,80,22298.03,Rio de Janeiro,B,6.7,Bom
589,81,27819.09,Rio de Janeiro,B,7.7,Bom
590,25,34515.25,São Paulo,A,7.3,Bom
591,61,40455.11,Vitória,A,8.8,Bom
592,63,7157.49,Rio de Janeiro,B,6.7,Bom
593,47,2329.68,Vitória,B,5.1,Bom
594,39,27012.05,São Paulo,A,9.8,Bom
595,19,13079.41,Belo Horizonte,B,5.8,Bom
596,78,20844.37,São Paulo,A,8.2,Bom
597,32,10390.02,Vitória,B,8.3,Bom
598,81,3312.85,Belo Horizonte,A,6.3,Bom
599,59,26019.82,São Paulo,B,6.1,Bom
600,67,40402.48,Belo Horizonte,B,5.3,Bom
601,27,20325.71,Vitória,B,7.3,Bom
602,45,33627.85,Rio de Janeiro,B,7.0,Bom
603,26,42389.41,São Paulo,A,8.7,Bom
604,25,18336.43,Vitória,B,6.1,Bom
605,51,21084.36,Vitória,B,6.1,Bom
606,62,35916.27,Vitória,B,6.8,Bom
607,22,,São Paulo,A,8.4,
608,68,35348.6,Rio de Janeiro,A,8.3,Bom
609,78,3008.97,São Paulo,A,7.2,Bom
610,24,44885.82,São Paulo,A,5.6,Bom
611,52,12566.63,Rio de Janeiro,B,7.0,Bom
612,44,24886.63,São Paulo,B,6.7,Bom
613,30,4234.48,Vitória,A,6.6,Bom
614,50,14612.87,,B,5.8,Bom
615,30,29882.23,Vitória,B,9.4,Bom
616,40,19197.47,Rio de Janeiro,A,6.8,Bom
617,45,12329.13,Belo Horizonte,A,8.5,Bom
618,17,34548.46,Vitória,A,9.7,Bom
619,17,11565.71,Vitória,A,10.0,Bom
620,28,46167.57,Belo Horizonte,B,9.5,Bom
621,49,33290.96,São Paulo,B,7.4,Bom
622,72,24115.55,Vitória,B,7.3,Bom
623,42,41302.72,Rio de Janeiro,B,5.8,Bom
624,26,41023.69,Belo Horizonte,A,9.8,Bom
625,82,28328.4,Vitória,A,8.5,Bom
626,71,43503.06,Rio de Janeiro,A,6.3,Bom
627,17,29728.05,Rio de Janeiro,B,8.0,Bom
628,34,21848.23,São Paulo,B,5.0,Bom
629,75,27174.66,São Paulo,B,6.2,Bom
630,25,30322.46,São Paulo,A,7.2,Bom
631,33,26831.73,Vitória,A,8.3,Bom
632,29,39384.49,Rio de Janeiro,A,9.6,Bom
633,45,10287.71,Vitória,B,6.3,Bom
634,81,38734.67,São Paulo,A,7.9,Bom
635,41,9792.35,Rio de Janeiro,A,8.2,Bom
636,68,40660.26,Belo Horizonte,B,7.8,Bom
637,27,14322.35,Belo Horizonte,A,6.8,Bom
638,36,13392.72,Rio de Janeiro,B,9.9,Bom
639,16,26707.92,Belo Horizonte,A,7.5,Bom
640,26,18244.88,São Paulo,A,7.8,Bom
641,43,2282.48,Rio de Janeiro,B,8.2,Bom
642,20,40063.06,Vitória,A,8.4,Bom
643,33,30972.33,Rio de Janeiro,B,9.3,Bom
644,77,43598.23,São Paulo,A,9.1,Bom
645,32,14077.77,Belo Horizonte,B,7.5,Bom
646,82,24759.62,São Paulo,A,6.0,Bom
647,78,31037.81,Belo Horizonte,A,5.5,Bom
648,63,36457.31,Rio de Janeiro,A,5.1,Bom
649,68,14923.67,Vitória,B,8.3,Bom
650,54,39538.77,São Paulo,B,7.9,Bom
651,32,28801.47,Vitória,A,7.4,Bom
652,61,32572.38,São Paulo,A,5.3,Bom
653,47,11677.72,Belo Horizonte,B,5.8,Bom
654,77,37535.6,Belo Horizonte,A,9.2,Bom
655,71,10278.02,Vitória,B,6.0,Bom
656,79,41685.47,Belo Horizonte,A,5.7,Bom
657,57,17833.77,Vitória,A,7.5,Bom
658,59,25955.0,Rio de Janeiro,A,5.4,Bom
659,77,30660.95,Belo Horizonte,A,7.8,Bom
660,77,21057.39,Vitória,B,5.6,Bom
661,20,21730.02,Vitória,A,6.8,Bom
662,30,35266.86,Vitória,B,6.1,Bom
663,82,20948.19,Vitória,B,7.9,Bom
664,30,7395.72,Vitória,A,5.6,Bom
665,35,13833.09,Vitória,B,6.0,Bom
666,81,11123.26,Rio de Janeiro,B,5.1,Bom
667,51,5718.83,São Paulo,B,9.6,Bom
668,33,37625.24,Rio de Janeiro,A,7.7,Bom
669,32,6491.99,São Paulo,A,8.0,Bom
670,29,23039.31,Belo Horizonte,B,6.1,Bom
671,74,30824.23,São Paulo,A,7.1,Bom
672,56,23108.89,Vitória,B,7.1,Bom
673,45,18444.83,São Paulo,B,10.0,Bom
674,35,32603.93,Belo Horizonte,B,7.5,Bom
675,43,5601.62,Belo Horizonte,B,6.1,Bom
676,34,38765.71,Rio de Janeiro,A,7.9,Bom
677,81,8651.49,São Paulo,B,9.2,Bom
678,47,7622.11,Vitória,B,5.5,Bom
679,39,33493.11,Rio de Janeiro,A,8.1,Bom
680,79,21176.55,Vitória,B,5.3,Bom
681,70,42717.71,Belo Horizonte,B,7.9,Bom
682,55,8734.84,Belo Horizonte,A,9.0,Bom
683,44,20592.84,Vitória,A,8.5,Bom
684,71,7117.05,Belo Horizonte,B,7.4,Bom
685,29,20670.17,Belo Horizonte,B,8.9,Bom
686,67,12560.43,Vitória,A,6.2,Bom
687,40,32233.55,Belo Horizonte,A,7.0,Bom
688,45,4477.24,Vitória,B,6.0,Bom
689,57,11095.23,Belo Horizonte,B,5.7,Bom
690,20,12339.7,Rio de Janeiro,B,5.6,Bom
691,43,36289.47,São Paulo,A,8.6,Bom
692,58,27178.54,São Paulo,A,9.5,Bom
693,80,15211.52,São Paulo,B,5.4,Bom
694,61,41451.63,Rio de Janeiro,B,9.7,Bom
695,26,3829.45,Rio de Janeiro,A,5.4,Bom
696,74,15555.65,Vitória,B,6.2,Bom
697,81,26105.38,Belo Horizonte,A,6.2,Bom
698,76,37225.64,Belo Horizonte,A,8.0,Bom
699,19,12895.99,Belo Horizonte,B,6.7,Bom
700,17,37047.77,Rio de Janeiro,A,7.1,Bom
701,42,44615.85,Belo Horizonte,B,8.6,Bom
702,24,28138.45,Rio de Janeiro,A,6.4,Bom
703,55,,São Paulo,B,7.7,
704,58,10788.4,Rio de Janeiro,A,6.4,Bom
705,41,30438.48,Rio de Janeiro,A,8.2,Bom
706,77,19016.23,Vitória,B,6.5,Bom
707,24,5377.68,Belo Horizonte,A,9.2,Bom
708,22,12892.75,São Paulo,B,9.9,Bom
709,93,1320.84,Rio de Janeiro,A,2.1,Bom
710,38,1773.48,Rio de Janeiro,A,5.4,Bom
711,62,31086.59,Vitória,B,7.7,Bom
712,29,20130.19,Rio de Janeiro,A,5.0,Bom
713,44,13557.69,Vitória,A,5.7,Bom
714,28,2603.98,Rio de Janeiro,B,10.0,Bom
715,44,42699.9,São Paulo,B,8.3,Bom
716,63,30479.42,Belo Horizonte,B,8.0,Bom
717,27,14389.67,Vitória,B,7.8,Bom
718,79,28812.24,Rio de Janeiro,A,6.2,Bom
719,78,39929.88,Rio de Janeiro,A,8.5,Bom
720,50,45846.67,Belo Horizonte,A,7.1,Bom
721,72,25663.41,São Paulo,A,5.1,Bom
722,59,1699.79,São Paulo,B,6.2,Bom
723,32,8900.48,Belo Horizonte,B,6.9,Bom
724,66,16522.3,São Paulo,B,6.0,Bom
725,51,38912.91,Vitória,A,5.3,Bom
726,47,4574.75,Vitória,B,5.5,Bom
727,40,43813.23,Rio de Janeiro,B,9.4,Bom
728,38,17243.61,Rio de Janeiro,A,6.4,Bom
729,44,43118.32,Vitória,A,7.0,Bom
730,53,34421.65,São Paulo,B,,
731,19,32666.55,São Paulo,B,7.0,Bom
732,18,42713.07,São Paulo,B,8.9,Bom
733,33,3137.67,Rio de Janeiro,A,7.6,Bom
734,23,2467.64,Rio de Janeiro,B,7.7,Bom
735,77,44320.8,São Paulo,B,6.5,Bom
736,56,41774.75,São Paulo,A,8.1,Bom
737,51,42782.85,Belo Horizonte,A,8.7,Bom
738,70,45415.12,Vitória,B,7.4,Bom
739,32,40571.59,Belo Horizonte,B,6.9,Bom
740,33,28969.61,São Paulo,B,8.2,Bom
741,16,42944.46,São Paulo,B,9.7,Bom
742,72,43013.88,Rio de Janeiro,B,7.0,Bom
743,20,23646.75,São Paulo,B,6.7,Bom
744,33,26082.41,Rio de Janeiro,A,9.6,Bom
745,46,25028.25,Vitória,A,6.3,Bom
746,42,36097.31,Rio de Janeiro,B,7.3,Bom
747,69,9784.89,Rio de Janeiro,B,10.0,Bom
748,19,10151.2,Rio de Janeiro,A,8.3,Bom
749,,37789.99,Vitória,B,6.8,Bom
750,45,12627.18,Rio de Janeiro,A,9.4,Bom
751,34,18599.51,Vitória,A,9.4,Bom
752,81,22378.6,Rio de Janeiro,A,7.4,Bom
753,76,7372.53,Belo Horizonte,B,9.2,Bom
754,60,45176.15,Vitória,A,8.8,Bom
755,24,23193.86,Belo Horizonte,A,6.7,Bom
756,35,32286.89,Vitória,A,5.5,Bom
757,70,11947.04,Rio de Janeiro,A,9.4,Bom
758,69,12713.38,Rio de Janeiro,A,8.7,Bom
759,47,22991.63,Rio de Janeiro,A,7.0,Bom
760,84,1479.73,Vitória,A,0.6,Bom
761,40,44282.23,São Paulo,A,7.5,Bom
762,41,3882.93,Rio de Janeiro,A,6.0,Bom
763,80,37235.86,Belo Horizonte,A,5.8,Bom
764,50,24659.06,Vitória,A,6.9,Bom
765,33,27309.46,Vitória,B,7.5,Bom
766,45,30705.29,Belo Horizonte,B,7.3,Bom
767,52,10646.84,Belo Horizonte,B,6.7,Bom
768,58,25989.58,Vitória,B,7.9,Bom
769,79,14710.64,Rio de Janeiro,B,6.5,Bom
770,78,45595.29,São Paulo,B,5.4,Bom
771,29,21088.31,Rio de Janeiro,B,7.3,Bom
772,29,11304.23,Belo Horizonte,A,5.8,Bom
773,70,4253.07,,B,5.9,Bom
774,47,38308.95,Vitória,A,5.8,Bom
775,44,45916.17,Rio de Janeiro,B,9.0,Bom
776,74,20082.94,Rio de Janeiro,B,7.5,Bom
777,43,20421.16,São Paulo,B,6.1,Bom
778,37,11402.01,Belo Horizonte,B,5.1,Bom
779,20,20399.0,Vitória,B,8.9,Bom
780,40,36973.92,Vitória,A,5.4,Bom
781,82,7803.19,Vitória,B,9.1,Bom
782,64,39236.52,Rio de Janeiro,A,6.1,Bom
783,52,17349.85,São Paulo,A,7.2,Bom
784,65,13982.25,Belo Horizonte,A,8.3,Bom
785,80,42598.66,Vitória,B,6.9,Bom
786,74,46240.69,Vitória,A,6.5,Bom
787,26,39923.83,São Paulo,A,6.5,Bom
788,52,26023.2,Rio de Janeiro,B,7.3,Bom
789,73,41292.23,Vitória,B,7.1,Bom
790,49,22516.5,Belo Horizonte,B,6.4,Bom
791,31,20575.9,São Paulo,A,5.8,Bom
792,22,6241.89,Belo Horizonte,A,7.5,Bom
793,23,10094.64,Vitória,A,7.6,Bom
794,16,3813.03,Belo Horizonte,A,,
795,29,8413.91,Rio de Janeiro,A,9.8,Bom
796,32,34483.4,Vitória,A,9.3,Bom
797,46,15179.08,Vitória,B,5.0,Bom
798,47,40338.91,Vitória,B,5.8,Bom
799,32,32695.27,Belo Horizonte,A,9.9,Bom
800,67,13145.06,Belo Horizonte,B,8.6,Bom
801,65,8261.22,São Paulo,B,8.6,Bom
802,36,44013.45,São Paulo,B,7.7,Bom
803,56,35206.93,Rio de Janeiro,A,7.3,Bom
804,51,45010.49,São Paulo,A,9.9,Bom
805,69,7003.52,Belo Horizonte,A,6.4,Bom
806,80,38061.25,Rio de Janeiro,A,9.1,Bom
807,25,26739.44,São Paulo,A,9.0,Bom
808,31,2006.08,São Paulo,B,7.8,Bom
809,39,46071.36,Rio de Janeiro,A,6.9,Bom
810,120,1475.98,Rio de Janeiro,A,1.9,Bom
811,38,9905.7,Belo Horizonte,A,8.2,Bom
812,73,18707.87,Vitória,A,6.2,Bom
813,19,23444.54,São Paulo,A,9.1,Bom
814,75,18801.5,Vitória,A,6.0,Bom
815,72,38157.93,Rio de Janeiro,A,9.2,Bom
816,68,30425.43,São Paulo,B,7.3,Bom
817,26,28382.5,Vitória,A,5.0,Bom
818,45,15209.64,São Paulo,B,9.4,Bom
819,34,32690.74,Rio de Janeiro,A,6.6,Bom
820,49,11763.46,Vitória,A,8.1,Bom
821,75,43826.8,Belo Horizonte,A,9.8,Bom
822,72,5247.04,São Paulo,B,7.0,Bom
823,76,12466.35,Vitória,A,8.9,Bom
824,64,10193.97,São Paulo,A,9.8,Bom
825,69,42877.91,São Paulo,A,6.8,Bom
826,22,3045.86,Vitória,A,7.0,Bom
827,61,35424.54,São Paulo,B,5.1,Bom
828,26,10830.28,Belo Horizonte,B,7.8,Bom
829,48,12570.34,São Paulo,B,10.0,
830,39,8405.02,Belo Horizonte,A,9.1,Bom
831,46,45982.9,Vitória,B,5.0,Bom
832,22,7475.03,Belo Horizonte,B,8.8,Bom
833,35,30514.4,Rio de Janeiro,B,8.8,Bom
834,68,2844.7,Belo Horizonte,B,8.8,
835,41,22114.83,Vitória,A,8.8,Bom
836,27,33445.22,São Paulo,B,6.1,Bom
837,51,9421.86,Belo Horizonte,B,9.1,Bom
838,27,14929.32,São Paulo,A,9.7,Bom
839,79,34389.8,Rio de Janeiro,,6.0,
840,23,4586.51,Rio de Janeiro,B,5.2,Bom
841,52,20362.53,Vitória,A,5.2,Bom
842,77,35083.1,Vitória,A,5.7,Bom
843,35,4542.43,Rio de Janeiro,A,5.6,Bom
844,28,41556.44,São Paulo,A,7.5,Bom
845,26,4301.93,Rio de Janeiro,B,6.9,Bom
846,29,26800.97,Belo Horizonte,A,5.8,Bom
847,70,45567.99,Vitória,B,9.6,Bom
848,79,33494.04,São Paulo,A,7.2,Bom
849,20,38585.35,Rio de Janeiro,B,5.0,Bom
850,75,13302.76,Belo Horizonte,B,8.3,Bom
851,41,24173.88,São Paulo,A,6.1,Bom
852,64,21793.47,Belo Horizonte,B,6.1,Bom
853,18,20748.23,São Paulo,B,9.0,Bom
854,55,14985.2,Vitória,A,6.5,Bom
855,82,32771.55,Belo Horizonte,B,9.3,Bom
856,39,25404.37,Belo Horizonte,B,6.6,Bom
857,61,34328.47,Belo Horizonte,A,7.9,Bom
858,65,23721.05,Belo Horizonte,A,5.5,Bom
859,67,23463.39,Vitória,A,8.2,Bom
860,46,36547.99,Belo Horizonte,B,6.2,Bom
861,65,9328.56,Rio de Janeiro,A,7.6,Bom
862,64,33850.86,Vitória,B,5.0,Bom
863,63,39976.27,Vitória,B,9.0,Bom
864,20,33452.3,Belo Horizonte,A,5.4,Bom
865,16,25693.44,São Paulo,B,6.3,Bom
866,70,44628.83,Rio de Janeiro,B,5.7,Bom
867,31,19369.22,São Paulo,A,9.8,Bom
868,59,23775.97,São Paulo,B,8.5,Bom
869,80,7539.11,Belo Horizonte,B,6.5,Bom
870,67,34757.65,São Paulo,A,8.2,Bom
871,57,45585.85,Vitória,A,9.9,Bom
872,46,43822.46,Rio de Janeiro,A,6.7,Bom
873,71,4382.69,Rio de Janeiro,A,8.5,Bom
874,41,25201.02,,A,9.6,Bom
875,51,36840.44,Vitória,A,7.2,Bom
876,80,14595.21,Vitória,A,8.7,Bom
877,42,,Belo Horizonte,B,7.3,
878,47,24060.61,Vitória,A,5.6,Bom
879,36,19206.27,Belo Horizonte,A,9.8,Bom
880,43,22062.41,Rio de Janeiro,B,9.5,Bom
881,34,44786.47,Belo Horizonte,B,7.1,Bom
882,20,37431.51,Rio de Janeiro,,9.9,
883,17,25161.49,Vitória,A,6.3,Bom
884,16,16160.04,São Paulo,A,6.9,Bom
885,66,20434.45,São Paulo,A,5.4,Bom
886,16,3132.37,São Paulo,A,5.9,Bom
887,63,31588.33,Vitória,A,6.7,Bom
888,34,41402.01,Belo Horizonte,B,9.9,Bom
889,53,22661.85,São Paulo,B,7.5,Bom
890,76,36055.42,Rio de Janeiro,B,5.4,Bom
891,22,23556.01,Vitória,B,8.9,Bom
892,36,42613.48,Rio de Janeiro,B,6.7,Bom
893,44,43059.1,Belo Horizonte,B,6.6,Bom
894,75,8179.52,Vitória,B,5.6,Bom
895,51,6218.49,Belo Horizonte,A,5.2,Bom
896,77,20433.14,Belo Horizonte,A,8.4,Bom
897,74,28161.2,Vitória,A,9.6,Bom
898,59,23213.43,Vitória,A,8.6,Bom
899,76,6949.92,Belo Horizonte,A,8.1,Bom
900,44,25355.99,Belo Horizonte,A,8.5,Bom
901,22,26029.41,Rio de Janeiro,B,6.9,Bom
902,41,26888.09,São Paulo,B,5.1,Bom
903,38,15452.96,Vitória,B,6.1,Bom
904,52,40354.93,Vitória,A,8.4,Bom
905,47,11563.75,Belo Horizonte,B,,
906,23,2105.03,São Paulo,A,6.9,Bom
907,81,34053.01,São Paulo,B,9.8,Bom
908,47,39966.63,Vitória,B,5.5,Bom
909,82,2271.95,São Paulo,A,9.0,Bom
910,,27621.9,,A,5.8,Bom
911,58,26894.47,Vitória,B,6.5,Bom
912,56,4130.65,Belo Horizonte,B,5.5,Bom
913,52,4846.33,São Paulo,B,9.2,Bom
914,40,15963.57,Belo Horizonte,A,6.7,Bom
915,54,8291.3,Vitória,B,6.4,Bom
916,39,5547.31,São Paulo,A,5.9,Bom
917,40,37366.41,Rio de Janeiro,A,8.4,Bom
918,33,35430.38,Vitória,B,7.3,Bom
919,17,44981.84,Belo Horizonte,B,5.0,Bom
920,42,21686.76,Rio de Janeiro,B,6.7,Bom
921,27,32530.71,Vitória,A,6.9,Bom
922,16,16582.26,Rio de Janeiro,A,7.5,Bom
923,42,44792.85,São Paulo,B,7.1,Bom
924,34,13850.03,Vitória,B,5.8,Bom
925,39,34605.1,Belo Horizonte,B,6.6,Bom
926,54,29518.94,São Paulo,A,9.7,Bom
927,79,4834.93,Vitória,A,7.6,
928,75,4611.97,Vitória,A,9.6,Bom
929,72,37146.3,Vitória,A,6.8,Bom
930,52,40656.51,São Paulo,A,9.8,Bom
931,33,12743.59,Rio de Janeiro,A,5.6,Bom
932,37,13003.66,Rio de Janeiro,B,6.1,Bom
933,65,39090.12,São Paulo,A,5.4,Bom
934,43,45219.27,Rio de Janeiro,B,5.4,Bom
935,67,34210.84,Rio de Janeiro,A,5.2,Bom
936,46,36850.3,Rio de Janeiro,B,6.9,Bom
937,42,14333.75,Belo Horizonte,A,6.6,Bom
938,,6257.65,Rio de Janeiro,B,6.9,Bom
939,38,15033.36,Belo Horizonte,,5.4,
940,41,15999.37,São Paulo,B,6.3,Bom
941,31,37454.89,Vitória,B,8.1,Bom
942,41,26779.93,Belo Horizonte,A,7.9,Bom
943,61,15729.83,Belo Horizonte,B,8.3,Bom
944,23,34016.96,Belo Horizonte,B,6.6,Bom
945,63,36455.86,Belo Horizonte,B,7.7,Bom
946,76,21103.84,São Paulo,A,8.6,Bom
947,22,39989.88,Vitória,B,5.1,Bom
948,66,30144.46,Vitória,B,7.6,Bom
949,77,35525.35,Belo Horizonte,B,5.3,Bom
950,38,18362.13,Vitória,A,5.6,Bom
951,46,25296.12,São Paulo,B,7.8,Bom
952,75,30572.33,São Paulo,A,6.9,Bom
953,49,33567.57,Belo Horizonte,B,8.2,Bom
954,19,26885.5,Belo Horizonte,B,8.7,Bom
955,60,8667.34,Rio de Janeiro,B,5.9,Bom
956,74,14433.16,Vitória,B,5.8,Bom
957,57,29091.7,Belo Horizonte,,8.4,
958,27,36054.42,Vitória,B,8.4,Bom
959,17,2456.87,Rio de Janeiro,A,6.4,Bom
960,17,4680.62,Vitória,B,7.0,Bom
961,21,45563.91,São Paulo,A,8.0,Bom
962,22,7267.42,Belo Horizonte,B,9.5,Bom
963,80,4741.24,Rio de Janeiro,B,9.6,Bom
964,74,40496.83,São Paulo,A,7.1,Bom
965,31,31008.48,Rio de Janeiro,B,8.0,Bom
966,59,9087.43,Vitória,B,7.1,Bom
967,61,9945.11,Belo Horizonte,B,6.5,Bom
968,20,9004.53,Rio de Janeiro,A,6.1,Bom
969,49,41483.12,Vitória,A,5.2,Bom
970,75,18303.25,Rio de Janeiro,B,7.5,Bom
971,46,17349.97,São Paulo,A,6.9,
972,76,45717.41,Vitória,A,8.1,Bom
973,48,19014.95,São Paulo,A,9.3,Bom
974,51,30104.39,Vitória,,6.9,
975,50,25191.29,Vitória,A,9.1,Bom
976,17,25235.07,Rio de Janeiro,B,6.3,Bom
977,68,8027.88,Rio de Janeiro,A,9.0,Bom
978,35,34081.06,São Paulo,B,5.9,Bom
979,66,19564.45,Vitória,B,9.2,Bom
980,53,27397.27,Rio de Janeiro,B,8.4,Bom
981,18,18481.88,São Paulo,B,6.3,Bom
982,49,37513.24,Belo Horizonte,B,9.8,Bom
983,33,19153.55,Belo Horizonte,B,6.1,Bom
984,50,3093.7,Vitória,A,5.8,Bom
985,17,20446.92,São Paulo,B,9.2,Bom
986,78,33157.58,Rio de Janeiro,B,6.9,Bom
987,65,3444.89,São Paulo,B,6.0,Bom
988,48,35269.09,Belo Horizonte,B,5.6,Bom
989,35,30303.34,Rio de Janeiro,B,9.3,Bom
990,50,8885.79,São Paulo,B,6.6,Bom
991,63,14495.5,Vitória,A,6.0,Bom
992,41,,Belo Horizonte,B,5.7,
993,58,12059.53,São Paulo,A,5.6,Bom
994,66,45299.29,Belo Horizonte,B,5.9,Bom
995,31,14029.59,São Paulo,B,6.4,Bom
996,17,12663.41,São Paulo,,9.8,
997,34,21634.97,Rio de Janeiro,B,5.1,Bom
998,41,28825.69,Rio de Janeiro,A,5.9,Bom
999,30,18064.46,Belo Horizonte,B,5.2,Bom
1000,32,15581.8,São Paulo,B,,
1001,55,42030.12,Belo Horizonte,A,5.5,Bom
1002,16,28262.35,Belo Horizonte,B,9.7,Bom
1003,73,39626.73,Rio de Janeiro,A,7.8,Bom
1004,42,12091.46,Vitória,B,7.5,Bom
1005,,13737.22,Vitória,B,7.2,Bom
1006,75,15741.41,Rio de Janeiro,B,7.2,Bom
1007,32,37700.18,Vitória,B,9.9,Bom
1008,19,15575.05,Vitória,A,7.8,Bom
1009,62,23321.92,Vitória,A,6.2,Bom
1010,68,31015.96,Belo Horizonte,B,9.2,Bom
1011,62,37166.08,Rio de Janeiro,A,7.0,Bom
1012,70,26689.22,Belo Horizonte,B,9.3,Bom
1013,33,26538.21,Belo Horizonte,B,5.1,Bom
1014,53,6931.43,Vitória,B,7.1,Bom
1015,58,31807.6,Rio de Janeiro,B,7.6,Bom
1016,17,28741.28,São Paulo,B,7.9,Bom
1017,68,1980.89,São Paulo,B,8.9,Bom
1018,49,29904.26,São Paulo,B,6.6,Bom
1019,30,16492.54,Vitória,A,9.2,Bom
1020,32,36007.02,Belo Horizonte,A,5.6,Bom
1021,63,34155.93,São Paulo,B,7.2,Bom
1022,75,18989.75,São Paulo,B,8.7,Bom
1023,32,20489.26,Rio de Janeiro,B,9.9,Bom
1024,41,6453.98,Vitória,B,9.1,Bom
1025,52,23558.79,São Paulo,B,,
1026,38,26384.92,São Paulo,B,5.4,Bom
1027,27,35400.0,Belo Horizonte,B,9.3,Bom
1028,47,4471.26,Vitória,B,9.9,Bom
1029,26,28568.54,São Paulo,A,9.2,Bom
1030,65,23345.75,Rio de Janeiro,B,5.2,Bom
1031,31,11081.2,Vitória,B,5.9,Bom
1032,76,13561.69,Rio de Janeiro,B,9.5,Bom
1033,21,39025.99,São Paulo,A,5.7,Bom
1034,29,16412.43,Rio de Janeiro,B,6.5,Bom
1035,21,27452.98,Belo Horizonte,A,9.1,Bom
1036,19,40164.66,Belo Horizonte,B,8.5,Bom
1037,74,24569.63,Belo Horizonte,B,7.4,Bom
1038,79,14973.17,Rio de Janeiro,B,5.0,Bom
1039,43,33801.05,Rio de Janeiro,A,7.2,Bom
1040,33,22207.33,Vitória,B,8.6,Bom
1041,30,13059.66,Rio de Janeiro,A,7.8,Bom
1042,49,5236.63,São Paulo,A,8.8,Bom
1043,72,5839.49,São Paulo,B,7.9,Bom
1044,77,19145.65,São Paulo,A,8.6,Bom
1045,48,7364.23,Belo Horizonte,B,5.9,Bom
1046,44,19908.38,Rio de Janeiro,A,5.2,Bom
1047,23,5404.92,Belo Horizonte,A,5.3,Bom
1048,45,41111.13,Vitória,A,8.8,Bom
1049,57,23592.13,Belo Horizonte,A,9.7,Bom
1050,56,22843.17,Belo Horizonte,B,8.1,Bom
1051,23,7902.32,São Paulo,B,5.4,Bom
1052,,6096.59,Belo Horizonte,A,9.8,Bom
1053,30,40521.27,Rio de Janeiro,A,7.1,Bom
1054,24,21031.68,Rio de Janeiro,A,7.5,Bom
1055,24,43286.06,Belo Horizonte,B,7.2,Bom
1056,34,13311.25,Rio de Janeiro,B,7.5,Bom
1057,24,7439.71,Vitória,B,7.0,Bom
1058,56,31939.56,Rio de Janeiro,B,5.9,Bom
1059,78,8905.14,Belo Horizonte,A,7.9,Bom
1060,31,40842.18,Belo Horizonte,B,5.7,Bom
1061,36,10734.48,Vitória,B,9.0,Bom
1062,49,18792.26,Rio de Janeiro,B,9.6,Bom
