id,idade,renda,cidade,categoria,nota,feedback
527,72,22262.86,Rio de Janeiro,B,9.7,Bom
528,50,6901.78,Vitória,A,9.2,Bom
529,63,7227.6,Rio de Janeiro,B,9.2,Bom
530,56,11750.12,Belo Horizonte,A,7.6,Bom
531,45,38607.72,Rio de Janeiro,B,7.6,Bom
532,17,16522.56,São Paulo,B,9.4,Bom
533,46,6897.75,Belo Horizonte,A,8.7,Bom
534,39,36772.29,Vitória,A,7.1,Bom
535,57,23064.38,Rio de Janeiro,A,6.1,Bom
536,62,39503.89,São Paulo,A,9.7,Bom
537,20,7771.67,Vitória,B,5.5,Bom
538,46,33784.71,São Paulo,B,5.5,Bom
539,29,11477.01,Belo Horizonte,A,7.5,Bom
540,74,7897.73,Vitória,A,6.2,Bom
541,18,6214.04,Belo Horizonte,A,5.3,Bom
542,30,16960.19,Belo Horizonte,B,9.0,Bom
543,67,23866.56,Belo Horizonte,B,5.0,Bom
544,55,42076.04,Rio de Janeiro,A,7.0,Bom
545,75,12886.74,Belo Horizonte,A,9.5,Bom
546,51,29164.68,Vitória,A,6.2,Bom
547,58,5782.02,Vitória,B,8.7,Bom
548,74,2641.77,Rio de Janeiro,A,5.6,Bom
549,19,19702.02,Vitória,B,7.6,Bom
550,26,17910.89,São Paulo,A,6.6,Bom
551,58,15819.22,Belo Horizonte,B,9.9,Bom
552,70,30507.33,Vitória,A,5.4,Bom
553,20,19376.3,Rio de Janeiro,A,7.2,Bom
554,55,10384.82,Vitória,B,7.6,Bom
555,42,41996.52,Belo Horizonte,B,6.0,Bom
556,18,3431.56,Vitória,A,7.7,Bom
557,43,14710.12,Vitória,A,9.5,Bom
558,77,15264.53,Vitória,A,9.3,Bom
559,36,24119.5,Rio de Janeiro,A,8.7,Bom
560,53,4522.26,Rio de Janeiro,A,5.5,Bom
561,32,10974.41,São Paulo,B,7.4,Bom
562,77,41835.12,Vitória,B,9.0,Bom
563,55,30409.6,Rio de Janeiro,B,6.5,Bom
564,57,32401.7,Rio de Janeiro,B,9.9,Bom
565,69,27631.89,São Paulo,A,6.5,Bom
566,43,7817.96,Vitória,A,7.4,Bom
567,63,39223.91,Rio de Janeiro,B,8.3,Bom
568,37,29271.01,Vitória,B,8.5,Bom
569,34,42381.05,Belo Horizonte,B,7.2,Bom
570,60,35680.97,Belo Horizonte,A,7.9,Bom
571,72,8964.17,Belo Horizonte,B,8.5,Bom
572,68,35232.8,Belo Horizonte,A,9.8,Bom
573,16,14982.12,Vitória,B,9.4,Bom
574,79,37573.68,Rio de Janeiro,B,8.0,Bom
575,63,39573.82,Rio de Janeiro,A,6.0,Bom
576,70,18512.85,Vitória,A,7.8,Bom
577,47,18240.05,Vitória,A,5.2,Bom
578,39,10107.18,Vitória,A,6.4,Bom
579,41,41116.79,Vitória,B,7.1,Bom
580,54,29892.32,Belo Horizonte,B,8.0,Bom
581,17,37046.45,São Paulo,B,8.6,Bom
582,65,39659.17,Vitória,A,8.6,Bom
583,64,6999.15,Belo Horizonte,A,8.6,Bom
584,20,3554.15,Vitória,B,8.1,Bom
585,54,19968.87,Rio de Janeiro,A,7.7,Bom
586,78,28326.02,Vitória,A,5.7,Bom
587,28,9598.8,Belo Horizonte,B,5.3,Bom
588,31,35749.84,Vitória,B,8.7,Bom
589,71,28264.22,São Paulo,A,9.3,Bom
590,79,32295.68,Belo Horizonte,B,9.5,Bom
591,74,44072.17,Belo Horizonte,A,6.6,Bom
592,42,29777.11,Belo Horizonte,A,8.2,Bom
593,69,35582.16,Rio de Janeiro,A,6.7,Bom
594,82,21845.33,Belo Horizonte,A,9.6,Bom
595,32,38143.77,Rio de Janeiro,B,7.2,Bom
596,27,11224.01,Vitória,B,8.7,Bom
597,27,23286.76,Rio de Janeiro,B,6.2,Bom
598,73,32439.01,São Paulo,A,6.0,Bom
599,62,15036.47,São Paulo,B,8.9,Bom
600,60,28489.26,Vitória,B,7.5,Bom
601,82,16163.63,Vitória,B,6.9,Bom
602,41,44817.49,Belo Horizonte,A,8.4,Bom
603,65,16903.01,Belo Horizonte,B,9.0,Bom
604,58,39686.92,São Paulo,B,5.1,Bom
605,25,36871.94,Belo Horizonte,B,6.9,Bom
606,67,30012.07,São Paulo,A,9.2,Bom
607,40,27211.06,Vitória,A,8.6,Bom
608,66,2886.01,Rio de Janeiro,B,9.5,Bom
609,57,11787.02,Belo Horizonte,B,5.2,Bom
610,69,18054.38,Vitória,A,8.4,Bom
611,31,35542.08,Rio de Janeiro,B,9.8,Bom
612,70,7727.77,Vitória,A,9.4,Bom
613,82,35964.23,Vitória,A,5.5,Bom
614,19,39699.28,Rio de Janeiro,A,5.1,Bom
615,68,6981.39,Belo Horizonte,A,5.2,Bom
616,39,27804.03,São Paulo,A,8.2,Bom
617,29,11466.02,Belo Horizonte,A,5.8,Bom
618,61,11514.25,Rio de Janeiro,A,9.0,Bom
619,26,6675.23,Rio de Janeiro,A,9.5,Bom
620,19,3291.37,Vitória,A,7.9,Bom
621,56,14269.25,Rio de Janeiro,A,7.7,Bom
622,26,38178.87,Vitória,B,6.6,Bom
623,77,22361.76,Belo Horizonte,B,5.4,Bom
624,66,23984.79,Vitória,B,6.6,Bom
625,61,41778.53,Vitória,A,6.5,Bom
626,68,8570.22,Vitória,A,10.0,Bom
627,76,12060.8,Vitória,B,6.8,Bom
628,65,28395.38,Rio de Janeiro,A,8.2,Bom
629,20,43406.11,Rio de Janeiro,A,6.5,Bom
630,66,41982.95,São Paulo,A,7.2,Bom
631,72,4604.83,Belo Horizonte,B,8.0,Bom
632,61,40159.69,Vitória,B,5.9,Bom
633,20,9927.54,São Paulo,B,6.1,Bom
634,38,24339.25,Belo Horizonte,B,5.1,Bom
635,30,14494.09,Vitória,B,8.3,Bom
636,32,32142.5,Rio de Janeiro,A,8.5,Bom
637,52,31742.31,Rio de Janeiro,B,5.2,Bom
638,60,12791.09,Rio de Janeiro,A,9.1,Bom
639,26,41878.4,Rio de Janeiro,A,8.1,Bom
640,36,28860.83,Rio de Janeiro,A,8.6,Bom
641,12,88073.38,Rio de Janeiro,A,0.6,Bom
642,56,38365.0,São Paulo,B,9.2,Bom
643,67,20399.35,Vitória,B,5.5,Bom
644,68,41891.73,São Paulo,B,5.0,Bom
645,46,20657.11,Belo Horizonte,B,9.7,Bom
646,43,26772.76,Vitória,A,8.8,Bom
647,77,2245.52,São Paulo,A,7.3,Bom
648,52,31694.13,São Paulo,B,8.1,Bom
649,32,23227.7,São Paulo,A,9.8,Bom
650,33,9528.89,Belo Horizonte,B,8.1,Bom
651,33,7673.21,Vitória,B,8.1,Bom
652,51,8343.56,Rio de Janeiro,A,8.9,Bom
653,83,1121.42,Belo Horizonte,B,3.0,Bom
654,38,37772.59,São Paulo,B,9.1,Bom
655,58,2263.43,São Paulo,A,8.0,Bom
656,29,45378.34,São Paulo,B,9.6,Bom
657,58,40429.66,Vitória,B,9.8,Bom
658,24,36180.3,São Paulo,B,5.7,Bom
659,22,39906.22,Rio de Janeiro,B,9.4,Bom
660,34,8681.16,Vitória,A,8.8,Bom
661,46,21122.39,São Paulo,A,6.0,Bom
662,40,26911.11,São Paulo,A,6.8,Bom
663,81,17840.82,Belo Horizonte,B,9.2,Bom
664,18,33106.63,Belo Horizonte,B,6.8,Bom
665,35,45186.55,Rio de Janeiro,A,6.3,Bom
666,79,16518.4,São Paulo,B,6.3,Bom
667,77,26304.51,Vitória,A,6.8,Bom
668,27,6616.61,São Paulo,B,5.0,Bom
669,80,16504.68,Belo Horizonte,B,8.3,Bom
670,32,44505.19,Vitória,B,5.8,Bom
671,52,37383.4,Belo Horizonte,A,5.7,Bom
672,67,11543.83,Rio de Janeiro,B,7.6,Bom
673,33,8267.33,Rio de Janeiro,B,6.5,Bom
674,42,42225.32,Belo Horizonte,B,5.4,Bom
675,69,11642.85,Vitória,B,6.1,Bom
676,59,18860.06,Vitória,A,9.9,Bom
677,59,14084.66,Rio de Janeiro,A,8.6,Bom
678,52,4104.15,Rio de Janeiro,B,6.3,Bom
679,31,25434.51,Belo Horizonte,B,8.7,Bom
680,57,44407.68,Belo Horizonte,A,8.0,Bom
681,43,43518.52,Vitória,A,7.2,Bom
682,78,14849.06,Rio de Janeiro,A,8.6,Bom
683,78,14031.62,Belo Horizonte,A,5.8,Bom
684,45,28655.86,Vitória,B,7.0,Bom
685,67,27776.92,Vitória,A,7.4,Bom
686,53,22968.76,Vitória,B,5.9,Bom
687,65,43105.37,Vitória,A,8.7,Bom
688,46,21995.24,Belo Horizonte,B,6.6,Bom
689,69,34291.68,Belo Horizonte,A,6.4,Bom
690,37,11001.5,Belo Horizonte,B,5.1,Bom
691,63,8433.85,Vitória,B,7.2,Bom
692,74,21218.77,São Paulo,A,6.5,Bom
693,29,23081.94,Vitória,B,10.0,Bom
694,69,33911.36,Rio de Janeiro,A,9.4,Bom
695,68,4653.15,Vitória,A,7.3,Bom
696,49,13679.21,Belo Horizonte,B,5.2,Bom
697,82,5681.5,Belo Horizonte,B,7.3,Bom
698,17,19180.09,Vitória,A,8.8,Bom
699,79,10605.21,São Paulo,B,7.7,Bom
700,17,11905.28,Belo Horizonte,B,6.7,Bom
701,57,16634.2,Belo Horizonte,A,8.2,Bom
702,74,41725.57,São Paulo,A,8.4,Bom
703,51,19138.96,São Paulo,B,6.9,Bom
704,61,40798.67,Belo Horizonte,A,5.0,Bom
705,60,20321.91,Rio de Janeiro,B,7.9,Bom
706,41,2623.79,Vitória,B,5.7,Bom
707,20,21804.55,São Paulo,A,7.7,Bom
708,33,35844.0,Rio de Janeiro,B,5.5,Bom
709,15,74618.98,Belo Horizonte,A,0.2,Bom
710,20,45107.53,Belo Horizonte,B,8.4,Bom
711,76,30664.44,São Paulo,A,5.5,Bom
712,24,34235.01,Vitória,B,6.9,Bom
713,26,14078.62,Vitória,B,9.6,Bom
714,23,3610.15,Rio de Janeiro,B,6.6,Bom
715,73,25548.02,Vitória,A,8.8,Bom
716,90,87697.94,Rio de Janeiro,B,3.7,Bom
717,25,1783.66,Rio de Janeiro,A,5.0,Bom
718,22,26660.38,Rio de Janeiro,B,6.9,Bom
719,71,22359.45,São Paulo,A,7.7,Bom
720,82,26521.48,Rio de Janeiro,B,5.2,Bom
721,66,27837.43,Vitória,A,5.7,Bom
722,46,18586.64,Vitória,B,8.8,Bom
723,71,26359.18,São Paulo,B,8.3,Bom
724,41,1979.81,Belo Horizonte,A,9.2,Bom
725,79,9093.8,Rio de Janeiro,B,5.8,Bom
726,54,4262.17,Vitória,B,9.2,Bom
727,60,17032.81,Vitória,A,7.6,Bom
728,54,37062.7,São Paulo,A,9.1,Bom
729,36,34779.81,Belo Horizonte,A,7.2,Bom
730,59,17044.37,Rio de Janeiro,A,7.3,Bom
731,66,43609.47,Rio de Janeiro,B,8.7,Bom
732,38,22901.93,Vitória,A,7.1,Bom
733,5,86326.22,Belo Horizonte,B,2.6,Bom
734,82,31111.99,Rio de Janeiro,B,7.1,Bom
735,22,31695.72,Vitória,B,9.6,Bom
736,62,45295.52,Belo Horizonte,A,9.9,Bom
737,46,29802.38,Belo Horizonte,B,5.2,Bom
738,50,16939.57,São Paulo,A,8.9,Bom
739,60,10954.79,Belo Horizonte,A,7.6,Bom
740,45,2668.54,São Paulo,A,9.5,Bom
741,50,21109.11,Vitória,A,8.1,Bom
742,35,32920.42,Vitória,A,6.5,Bom
743,36,14907.16,Rio de Janeiro,B,5.6,Bom
744,68,1793.31,Belo Horizonte,A,9.3,Bom
745,20,38758.36,Vitória,A,9.0,Bom
746,50,23059.85,São Paulo,A,5.8,Bom
747,61,11107.14,São Paulo,A,9.7,Bom
748,75,15346.14,São Paulo,A,8.7,Bom
749,61,10326.41,Belo Horizonte,B,8.4,Bom
750,66,9572.28,Rio de Janeiro,A,7.9,Bom
751,63,20495.44,Belo Horizonte,A,7.2,Bom
752,79,8104.74,Belo Horizonte,B,6.7,Bom
753,48,26081.1,Rio de Janeiro,A,8.6,Bom
754,43,25856.3,São Paulo,A,8.0,Bom
755,63,16982.06,Vitória,B,5.3,Bom
756,77,15624.4,Vitória,B,6.6,Bom
757,46,44941.8,Belo Horizonte,A,6.0,Bom
758,51,8655.65,Vitória,B,5.1,Bom
759,48,28386.7,Rio de Janeiro,B,5.0,Bom
760,40,19149.18,Belo Horizonte,B,6.0,Bom
761,46,16747.09,Vitória,A,5.1,Bom
762,57,33787.37,Belo Horizonte,B,9.6,Bom
763,71,39978.03,Rio de Janeiro,B,7.4,Bom
764,37,7779.81,Vitória,A,9.3,Bom
765,38,13261.84,Rio de Janeiro,A,9.5,Bom
766,78,11746.71,Belo Horizonte,A,5.7,Bom
767,47,30596.94,Vitória,B,8.5,Bom
768,58,23639.05,Rio de Janeiro,A,9.7,Bom
769,18,6811.14,Vitória,B,9.9,Bom
770,61,43182.69,Vitória,B,9.3,Bom
771,23,36262.5,Rio de Janeiro,A,5.1,Bom
772,70,2136.22,Vitória,A,8.4,Bom
773,43,12512.57,Belo Horizonte,A,7.3,Bom
774,54,6104.34,Rio de Janeiro,B,5.6,Bom
775,42,19977.69,São Paulo,B,8.8,Bom
776,78,7110.92,Belo Horizonte,B,6.9,Bom
777,22,40407.93,Belo Horizonte,B,5.9,Bom
778,42,17128.16,Belo Horizonte,B,7.4,Bom
779,81,29594.82,São Paulo,B,7.3,Bom
780,42,28964.38,São Paulo,A,5.8,Bom
781,5,738.81,Rio de Janeiro,A,2.6,Bom
782,62,3120.26,São Paulo,A,6.6,Bom
783,53,40492.02,São Paulo,A,9.4,Bom
784,77,8340.78,Vitória,B,7.5,Bom
785,57,12739.14,Vitória,A,6.4,Bom
786,31,41786.51,São Paulo,A,7.6,Bom
787,28,38600.44,São Paulo,B,8.6,Bom
788,48,25249.05,Vitória,B,6.9,Bom
789,63,15031.18,Rio de Janeiro,A,9.2,Bom
790,48,30852.72,Belo Horizonte,A,8.8,Bom
791,40,21061.88,Vitória,A,8.8,Bom
792,69,30541.93,São Paulo,B,7.4,Bom
793,40,18264.08,Vitória,A,9.6,Bom
794,47,13384.02,Vitória,A,5.2,Bom
795,49,32783.43,São Paulo,A,7.9,Bom
796,61,3096.04,Belo Horizonte,A,6.1,Bom
797,22,44011.36,São Paulo,B,7.8,Bom
798,62,11246.36,São Paulo,B,9.1,Bom
799,46,15777.53,São Paulo,B,7.6,Bom
800,28,18481.46,São Paulo,B,5.0,Bom
801,49,34387.22,Rio de Janeiro,B,9.4,Bom
802,46,16432.63,Rio de Janeiro,A,8.5,Bom
803,81,27886.53,Vitória,A,6.6,Bom
804,81,29970.95,Vitória,A,9.1,Bom
805,47,28940.75,Belo Horizonte,B,7.6,Bom
806,62,5730.91,São Paulo,B,8.0,Bom
807,21,7350.53,Belo Horizonte,A,8.4,Bom
808,63,13199.26,Rio de Janeiro,B,8.6,Bom
809,64,26053.84,Belo Horizonte,B,9.5,Bom
810,46,23649.29,Belo Horizonte,B,6.8,Bom
811,21,21336.88,Rio de Janeiro,B,5.4,Bom
812,47,8220.3,Belo Horizonte,A,7.7,Bom
813,54,10269.23,Belo Horizonte,B,9.9,Bom
814,70,34659.05,Rio de Janeiro,A,8.8,Bom
815,63,27728.82,Belo Horizonte,A,8.0,Bom
816,26,4169.62,Rio de Janeiro,B,8.2,Bom
817,53,42894.95,Vitória,B,6.5,Bom
818,51,5385.6,Belo Horizonte,B,9.9,Bom
819,37,21547.61,Vitória,A,6.2,Bom
820,36,45799.14,São Paulo,B,9.3,Bom
821,28,25955.33,Belo Horizonte,B,5.7,Bom
822,23,46046.3,Belo Horizonte,A,9.7,Bom
823,38,27795.98,Belo Horizonte,A,9.3,Bom
824,25,37877.8,Vitória,A,8.1,Bom
825,61,15566.16,Rio de Janeiro,A,5.6,Bom
826,50,8284.4,Vitória,A,8.1,Bom
827,79,11482.05,Vitória,B,6.1,Bom
828,51,34515.53,Vitória,B,5.8,Bom
829,62,4583.49,Belo Horizonte,A,9.0,Bom
830,31,27368.15,Rio de Janeiro,A,8.1,Bom
831,40,14734.9,Belo Horizonte,B,9.1,Bom
832,81,28417.18,São Paulo,B,9.0,Bom
833,81,40494.07,Vitória,A,9.8,Bom
834,50,16691.05,Rio de Janeiro,B,5.4,Bom
835,26,24279.44,Belo Horizonte,B,8.1,Bom
836,42,44793.01,Belo Horizonte,B,8.4,Bom
837,24,32628.16,Rio de Janeiro,B,8.4,Bom
838,31,35555.21,Rio de Janeiro,A,5.3,Bom
839,79,39052.77,Vitória,A,8.7,Bom
840,43,5166.31,Vitória,A,7.6,Bom
841,65,44157.8,Vitória,B,8.9,Bom
842,26,21342.01,Vitória,A,6.8,Bom
843,33,36379.38,Rio de Janeiro,A,8.8,Bom
844,47,18623.7,São Paulo,A,8.8,Bom
845,35,27953.03,Rio de Janeiro,B,5.1,Bom
846,41,32380.93,Rio de Janeiro,B,6.3,Bom
847,40,41764.96,Vitória,A,6.9,Bom
848,44,5024.64,Vitória,B,8.5,Bom
849,68,41036.5,Vitória,B,7.3,Bom
850,53,4539.0,Rio de Janeiro,B,6.3,Bom
851,58,10512.68,Rio de Janeiro,B,7.1,Bom
852,16,7497.7,Belo Horizonte,A,6.4,Bom
853,43,39149.33,Vitória,A,9.6,Bom
854,24,6511.76,Rio de Janeiro,B,6.5,Bom
855,44,27994.8,Vitória,A,6.1,Bom
856,65,30095.12,São Paulo,A,9.0,Bom
857,51,15862.01,São Paulo,B,5.4,Bom
858,81,42654.25,Vitória,A,8.4,Bom
859,67,29589.26,Vitória,B,7.2,Bom
860,31,32586.76,São Paulo,A,5.9,Bom
861,61,27797.3,Belo Horizonte,B,6.8,Bom
862,54,32256.97,Vitória,A,8.6,Bom
863,30,29240.8,Vitória,A,7.0,Bom
864,64,18427.9,Vitória,A,7.1,Bom
865,54,14094.62,São Paulo,B,6.2,Bom
866,59,18873.47,São Paulo,A,9.1,Bom
867,27,13521.24,São Paulo,A,9.1,Bom
868,43,30956.22,Vitória,A,7.6,Bom
869,17,16918.4,Vitória,B,5.1,Bom
870,47,3488.97,São Paulo,A,8.0,Bom
871,67,20980.4,Rio de Janeiro,B,5.1,Bom
872,39,7760.16,Vitória,A,8.5,Bom
873,50,34909.82,Vitória,B,7.1,Bom
874,19,22779.02,Rio de Janeiro,A,5.2,Bom
875,82,8170.75,Belo Horizonte,B,9.7,Bom
876,51,26160.1,São Paulo,A,7.0,Bom
877,36,39183.86,Rio de Janeiro,A,7.6,Bom
878,29,28720.51,Rio de Janeiro,B,9.2,Bom
879,69,24780.94,Rio de Janeiro,A,7.2,Bom
880,27,21386.56,Vitória,A,9.7,Bom
881,39,35209.38,São Paulo,A,9.3,Bom
882,17,10875.58,Vitória,B,9.8,Bom
883,72,44817.65,Belo Horizonte,B,5.5,Bom
884,48,6349.17,Rio de Janeiro,A,7.6,Bom
885,45,7590.64,Rio de Janeiro,B,9.5,Bom
886,48,14284.29,Rio de Janeiro,B,7.3,Bom
887,82,29081.93,Rio de Janeiro,B,5.7,Bom
888,31,43691.1,Vitória,B,10.0,Bom
889,20,24058.0,Vitória,A,9.8,Bom
890,58,28306.87,Rio de Janeiro,A,7.9,Bom
891,19,39327.47,Belo Horizonte,A,7.0,Bom
892,43,38088.41,Vitória,B,6.1,Bom
893,22,24256.38,Vitória,A,6.5,Bom
894,82,2813.9,Vitória,A,9.4,Bom
895,74,22023.5,São Paulo,A,9.4,Bom
896,55,24621.9,Rio de Janeiro,A,6.6,Bom
897,64,23096.12,São Paulo,B,5.5,Bom
898,43,45358.98,Vitória,A,8.8,Bom
899,44,41489.15,Rio de Janeiro,B,8.4,Bom
900,28,43513.4,Vitória,A,7.5,Bom
901,74,41134.53,São Paulo,B,6.6,Bom
902,38,36755.75,Belo Horizonte,B,7.6,Bom
903,66,41961.92,Belo Horizonte,A,5.0,Bom
904,41,40387.57,Vitória,A,5.8,Bom
905,56,24322.0,Rio de Janeiro,A,7.6,Bom
906,50,16016.61,São Paulo,A,5.7,Bom
907,58,13628.67,Belo Horizonte,B,8.0,Bom
908,70,42556.91,Rio de Janeiro,B,8.6,Bom
909,74,28843.24,Belo Horizonte,A,5.3,Bom
910,42,21243.81,Rio de Janeiro,B,7.8,Bom
911,50,26146.32,Rio de Janeiro,A,6.7,Bom
912,58,35224.25,Belo Horizonte,A,6.5,Bom
913,29,14440.13,São Paulo,B,7.3,Bom
914,49,16625.98,Belo Horizonte,A,9.0,Bom
915,53,17579.19,Belo Horizonte,B,5.0,Bom
916,79,44491.23,São Paulo,A,6.3,Bom
917,67,8879.55,Vitória,A,7.3,Bom
918,52,11320.33,Rio de Janeiro,B,5.3,Bom
919,54,10865.32,Vitória,A,7.7,Bom
920,55,46100.6,Belo Horizonte,A,7.1,Bom
921,36,26985.13,Belo Horizonte,B,7.2,Bom
922,41,25720.9,Belo Horizonte,B,9.8,Bom
923,81,23103.6,Rio de Janeiro,B,7.0,Bom
924,82,7731.86,Belo Horizonte,A,5.6,Bom
925,38,19183.21,Belo Horizonte,A,10.0,Bom
926,27,39065.7,Rio de Janeiro,B,9.8,Bom
927,65,42310.27,São Paulo,A,6.6,Bom
928,19,9622.15,Belo Horizonte,A,6.7,Bom
929,51,11522.04,São Paulo,B,5.9,Bom
930,68,10859.65,Belo Horizonte,A,7.5,Bom
931,36,5981.55,Vitória,B,8.5,Bom
932,80,4478.02,Rio de Janeiro,A,8.6,Bom
933,25,12440.24,Belo Horizonte,A,8.6,Bom
934,4,90720.49,Belo Horizonte,A,3.5,Bom
935,35,41251.57,Vitória,B,9.4,Bom
936,61,6322.31,São Paulo,A,5.8,Bom
937,75,12945.06,Belo Horizonte,A,9.2,Bom
938,35,3276.53,Rio de Janeiro,B,5.2,Bom
939,62,37703.96,Rio de Janeiro,B,5.9,Bom
940,76,40902.12,Vitória,B,8.5,Bom
941,73,40064.6,Vitória,B,8.0,Bom
942,29,34361.61,Rio de Janeiro,A,8.8,Bom
943,33,16430.99,Vitória,B,6.6,Bom
944,37,2086.26,São Paulo,A,5.2,Bom
945,19,15109.53,Rio de Janeiro,A,8.2,Bom
946,50,6640.23,São Paulo,A,7.3,Bom
947,75,27810.37,Belo Horizonte,B,7.7,Bom
948,70,9977.7,Vitória,A,5.5,Bom
949,31,38958.9,Vitória,A,8.2,Bom
950,47,12585.02,Vitória,A,6.3,Bom
951,17,21920.91,Rio de Janeiro,A,6.0,Bom
952,75,28539.61,Belo Horizonte,B,7.0,Bom
953,20,42394.97,Belo Horizonte,B,10.0,Bom
954,37,20020.15,Rio de Janeiro,A,5.3,Bom
955,56,8720.83,Rio de Janeiro,B,5.6,Bom
956,68,43709.56,Belo Horizonte,B,9.0,Bom
957,54,41782.37,São Paulo,A,9.6,Bom
958,28,7374.96,Rio de Janeiro,A,9.3,Bom
959,29,12947.95,Rio de Janeiro,B,7.1,Bom
960,48,42894.32,Rio de Janeiro,B,9.8,Bom
961,17,33286.84,Rio de Janeiro,A,9.8,Bom
962,33,22905.41,Vitória,B,6.9,Bom
963,67,44963.48,Rio de Janeiro,A,9.7,Bom
964,29,34128.82,Rio de Janeiro,A,8.4,Bom
965,76,4972.12,São Paulo,B,8.1,Bom
966,50,17755.01,Vitória,A,5.1,Bom
967,35,18599.86,Belo Horizonte,B,5.4,Bom
968,54,17307.61,Belo Horizonte,A,7.4,Bom
969,64,19797.92,Vitória,A,7.1,Bom
970,26,7669.76,Rio de Janeiro,B,7.3,Bom
971,19,11832.93,Vitória,A,6.3,Bom
972,17,38347.98,Rio de Janeiro,B,5.3,Bom
973,55,44027.44,Belo Horizonte,B,9.5,Bom
974,72,35776.14,Belo Horizonte,A,5.7,Bom
975,42,22019.39,São Paulo,B,9.1,Bom
976,34,45353.02,São Paulo,A,6.6,Bom
977,57,9920.92,Rio de Janeiro,A,6.8,Bom
978,57,24815.1,Belo Horizonte,B,7.6,Bom
979,48,42968.77,São Paulo,B,8.4,Bom
980,24,35378.77,São Paulo,B,9.5,Bom
981,30,41966.78,Vitória,A,7.8,Bom
982,82,15294.5,Vitória,B,6.9,Bom
983,37,37354.61,Vitória,A,8.8,Bom
984,37,18432.28,São Paulo,B,6.7,Bom
985,52,19804.26,Rio de Janeiro,B,9.8,Bom
986,81,27552.1,Rio de Janeiro,A,6.5,Bom
987,37,16439.15,São Paulo,B,7.2,Bom
988,76,29472.17,São Paulo,B,6.1,Bom
989,45,32610.56,São Paulo,B,6.2,Bom
990,42,17313.34,São Paulo,A,9.2,Bom
991,82,16113.53,Belo Horizonte,A,6.4,Bom
992,71,42639.06,Vitória,B,6.5,Bom
993,49,13911.68,Vitória,A,7.0,Bom
994,26,25685.15,Belo Horizonte,A,5.3,Bom
995,35,24761.13,Vitória,B,8.0,Bom
996,54,19321.13,Vitória,A,6.3,Bom
997,68,35130.14,Rio de Janeiro,A,9.0,Bom
998,21,29605.41,Vitória,B,7.0,Bom
999,74,24645.57,Belo Horizonte,B,5.7,Bom
1000,16,42747.58,Vitória,A,6.4,Bom
1001,30,29540.22,Belo Horizonte,B,6.8,Bom
1002,31,3643.13,Vitória,A,5.4,Bom
1003,59,5274.02,São Paulo,B,5.2,Bom
1004,61,6389.56,Belo Horizonte,B,6.9,Bom
1005,54,12371.5,Vitória,A,8.7,Bom
1006,60,45802.79,Belo Horizonte,B,7.7,Bom
1007,79,12501.1,Rio de Janeiro,A,7.2,Bom
1008,79,10911.41,São Paulo,A,5.1,Bom
1009,31,38266.96,Belo Horizonte,A,6.0,Bom
1010,40,4529.82,Vitória,B,10.0,Bom
1011,73,27932.09,Belo Horizonte,B,5.1,Bom
1012,21,11217.73,Rio de Janeiro,B,7.1,Bom
1013,41,25321.47,Rio de Janeiro,A,8.5,Bom
1014,65,42708.29,Rio de Janeiro,B,6.0,Bom
1015,62,8820.91,Belo Horizonte,A,8.0,Bom
1016,33,7507.64,São Paulo,B,7.0,Bom
1017,17,31236.22,Vitória,B,5.3,Bom
1018,44,39097.46,São Paulo,A,6.3,Bom
1019,50,13137.23,Rio de Janeiro,B,9.7,Bom
1020,48,26945.56,São Paulo,A,9.4,Bom
1021,53,17135.47,Rio de Janeiro,B,9.4,Bom
1022,69,30668.67,Belo Horizonte,B,5.8,Bom
1023,69,2155.36,Rio de Janeiro,B,7.8,Bom
1024,39,23279.57,Vitória,B,8.6,Bom
1025,73,35494.62,Belo Horizonte,A,8.1,Bom
1026,76,25132.47,Rio de Janeiro,B,6.1,Bom
1027,52,43045.21,Vitória,B,5.4,Bom
1028,51,18103.49,Rio de Janeiro,B,9.6,Bom
1029,42,22987.25,Vitória,B,7.7,Bom
1030,51,20892.07,Rio de Janeiro,B,9.7,Bom
1031,57,43671.62,Rio de Janeiro,B,8.6,Bom
1032,48,45145.93,Vitória,B,5.5,Bom
1033,46,19923.25,Belo Horizonte,B,9.1,Bom
1034,25,28133.88,São Paulo,B,6.5,Bom
1035,52,37521.56,Vitória,A,7.1,Bom
1036,48,17446.82,Rio de Janeiro,A,6.5,Bom
1037,55,10767.29,Belo Horizonte,A,9.2,Bom
1038,16,28194.61,São Paulo,A,7.4,Bom
1039,17,4994.14,Rio de Janeiro,B,8.5,Bom
1040,33,15268.34,Belo Horizonte,A,5.4,Bom
1041,24,2476.87,Rio de Janeiro,A,6.5,Bom
1042,21,24099.45,Belo Horizonte,B,7.8,Bom
1043,60,17836.23,Rio de Janeiro,A,6.3,Bom
1044,31,12613.69,São Paulo,B,5.4,Bom
1045,82,19444.44,Vitória,A,9.1,Bom
1046,47,20901.91,Vitória,B,9.5,Bom
1047,43,15059.93,Vitória,A,6.7,Bom
1048,32,24762.49,Vitória,A,6.7,Bom
1049,70,10048.5,São Paulo,B,6.3,Bom
1050,46,26140.02,São Paulo,A,5.0,Bom
1051,38,6936.96,São Paulo,B,7.5,Bom
1052,46,31693.7,Vitória,B,8.2,Bom
