id,idade,renda,cidade,categoria,nota,feedback
521,64,5203.88,Vitória,A,2.6,Ruim
522,49,9137.37,Vitória,B,9.9,Bom
523,44,8519.33,Belo Horizonte,A,1.1,Regular
524,35,11107.42,Belo Horizonte,B,7.7,Regular
525,40,5789.3,Rio de Janeiro,A,8.6,Ruim
526,32,2389.97,Vitória,B,5.2,Regular
527,16,9796.37,Belo Horizonte,A,8.8,Bom
528,24,2169.59,São Paulo,A,6.3,Ruim
529,57,7701.72,Belo Horizonte,B,9.8,Ruim
530,18,3838.05,Vitória,A,7.3,Ruim
531,27,11022.51,Rio de Janeiro,A,,Ruim
532,24,5368.1,Vitória,B,3.3,Bom
533,23,7662.66,São Paulo,A,1.2,Ruim
534,66,2424.14,Vitória,A,8.2,Ruim
535,25,3744.07,Vitória,B,6.1,Ruim
536,19,1691.29,Vitória,A,1.5,Bom
537,21,6755.13,Vitória,B,3.7,Ruim
538,70,5417.92,São Paulo,A,2.7,Bom
539,55,5230.09,Vitória,B,0.7,Bom
540,56,1418.32,Vitória,B,5.4,Ruim
541,48,5479.58,Belo Horizonte,A,4.8,Regular
542,68,7787.44,Rio de Janeiro,B,4.6,Ruim
543,68,2245.06,Belo Horizonte,B,9.5,Bom
544,34,9460.93,Rio de Janeiro,A,7.5,Bom
545,22,1968.79,Rio de Janeiro,B,9.9,Regular
546,64,2964.63,Belo Horizonte,A,7.0,Regular
547,68,11861.69,Belo Horizonte,B,4.3,Bom
548,56,2225.09,Vitória,A,6.9,Regular
549,28,7793.54,Rio de Janeiro,A,1.1,Ruim
550,62,8611.52,Rio de Janeiro,A,0.4,Regular
551,25,11763.53,Belo Horizonte,B,2.3,Bom
552,36,5301.44,São Paulo,A,8.0,Ruim
553,21,3723.47,São Paulo,A,8.6,Bom
554,41,5040.72,São Paulo,B,5.8,Ruim
555,40,3796.54,Belo Horizonte,B,6.9,Ruim
556,48,9069.36,Rio de Janeiro,A,8.7,Ruim
557,23,9580.3,Rio de Janeiro,A,6.9,Regular
558,51,4291.04,Rio de Janeiro,B,5.5,Ruim
559,51,7712.7,Vitória,A,3.8,Ruim
560,36,8001.1,Vitória,B,2.8,Bom
561,30,10973.51,Belo Horizonte,A,5.7,Bom
562,60,1927.69,,A,5.5,Regular
563,31,5896.72,Vitória,A,,Regular
564,55,11670.68,Belo Horizonte,A,8.3,Ruim
565,44,2948.56,Rio de Janeiro,A,0.1,Bom
566,40,8266.46,São Paulo,A,5.6,Regular
567,33,11044.08,Belo Horizonte,B,6.1,Ruim
568,61,12530.5,Vitória,A,1.2,Regular
569,16,9984.54,Vitória,B,4.7,Bom
570,35,1935.21,Rio de Janeiro,B,9.0,Ruim
571,40,10204.37,Belo Horizonte,B,7.1,Ruim
572,32,6602.63,Belo Horizonte,A,3.4,Ruim
573,25,11193.32,Belo Horizonte,B,8.7,Bom
574,48,1380.7,Belo Horizonte,B,5.4,Ruim
575,66,5843.22,Belo Horizonte,A,8.5,Regular
576,60,4128.8,Vitória,B,4.9,Bom
577,32,7892.1,Vitória,B,4.1,Ruim
578,52,2232.73,Vitória,A,6.6,Ruim
579,23,10990.73,São Paulo,A,5.7,Ruim
580,34,11528.49,Rio de Janeiro,A,1.3,Regular
581,53,7942.54,Vitória,B,8.5,Regular
582,31,11081.07,Rio de Janeiro,B,3.8,Bom
583,41,5973.58,Belo Horizonte,A,0.5,Bom
584,58,8090.58,Vitória,A,9.6,Regular
585,61,6715.95,São Paulo,B,7.6,Bom
586,50,4457.54,Belo Horizonte,A,1.6,Regular
587,21,5767.12,São Paulo,A,2.8,Ruim
588,40,5914.8,Belo Horizonte,A,3.4,Bom
589,65,8535.09,Vitória,B,1.5,Regular
590,21,8765.55,Vitória,B,9.4,Bom
591,66,10439.53,São Paulo,B,7.4,Ruim
592,23,7400.67,Rio de Janeiro,B,3.0,Ruim
593,45,4592.95,São Paulo,A,4.6,Bom
594,60,7270.28,Rio de Janeiro,A,,Regular
595,77,1165.56,São Paulo,A,12.7,Ruim
596,19,3458.24,Vitória,A,10.0,Regular
597,23,4320.16,Belo Horizonte,A,8.9,Bom
598,25,9639.47,Vitória,A,6.1,Bom
599,48,2859.3,Vitória,A,6.7,Regular
600,41,10202.9,São Paulo,B,8.5,Bom
601,49,7021.02,São Paulo,A,9.7,Regular
602,55,11746.54,Belo Horizonte,A,9.8,Regular
603,54,10537.64,Belo Horizonte,B,2.7,Ruim
604,58,12003.32,Vitória,A,0.1,Regular
605,40,3783.01,Vitória,A,9.4,Bom
606,49,2024.82,Rio de Janeiro,B,8.6,Ruim
607,67,4785.7,Vitória,B,4.9,Regular
608,63,12767.03,Vitória,B,6.5,Ruim
609,36,8356.86,Vitória,A,5.2,Bom
610,37,11745.44,São Paulo,A,4.1,Bom
611,40,12053.63,São Paulo,B,4.9,Ruim
612,39,11453.25,Belo Horizonte,B,9.0,Bom
613,44,11012.95,Rio de Janeiro,A,5.2,Ruim
614,19,2644.12,Vitória,B,3.9,Ruim
615,59,12140.26,São Paulo,B,0.6,Ruim
616,31,10918.56,Vitória,A,4.8,Regular
617,20,12259.22,Belo Horizonte,B,9.8,Bom
618,63,7242.53,Belo Horizonte,B,5.3,Ruim
619,26,11360.56,Rio de Janeiro,B,3.7,Regular
620,38,2865.77,São Paulo,A,0.3,Bom
621,33,12266.9,São Paulo,B,7.1,Ruim
622,69,1876.96,Vitória,B,6.6,Bom
623,25,12688.29,Belo Horizonte,B,9.6,Regular
624,51,4086.88,Vitória,A,6.4,Ruim
625,32,5826.96,Belo Horizonte,B,8.3,Regular
626,61,3005.21,Rio de Janeiro,A,5.9,Ruim
627,19,1730.28,São Paulo,B,8.8,Ruim
628,22,4525.44,Belo Horizonte,A,8.6,Regular
629,68,10603.38,Vitória,A,8.3,Regular
630,67,7325.21,Vitória,B,9.9,Bom
631,28,6576.19,Rio de Janeiro,B,6.5,Bom
632,54,2197.72,São Paulo,A,5.9,Regular
633,39,11644.62,São Paulo,A,2.5,Ruim
634,55,7636.14,Rio de Janeiro,A,9.6,Regular
635,34,2299.84,São Paulo,A,3.5,Bom
636,51,6478.97,Vitória,A,6.7,Ruim
637,63,,Vitória,B,3.3,Ruim
638,38,11992.46,Vitória,B,4.2,Regular
639,63,10394.69,Rio de Janeiro,B,8.5,Ruim
640,43,2141.47,Belo Horizonte,B,,Regular
641,58,12090.94,Vitória,A,8.6,Regular
642,65,1763.13,São Paulo,B,8.7,Regular
643,30,12335.59,Vitória,B,5.2,Ruim
644,39,12233.68,Belo Horizonte,A,5.1,Ruim
645,35,12432.76,Vitória,B,5.7,Bom
646,34,7445.92,Rio de Janeiro,A,6.4,Ruim
647,69,12345.5,Vitória,A,5.1,Bom
648,46,8877.8,São Paulo,B,6.1,Bom
649,34,10845.34,Rio de Janeiro,B,9.1,Regular
650,22,6897.51,Rio de Janeiro,B,4.0,Bom
651,59,8469.99,Vitória,A,6.3,Ruim
652,21,8751.61,São Paulo,B,1.7,Ruim
653,64,6821.48,São Paulo,A,3.5,Bom
654,44,4810.28,Belo Horizonte,B,2.1,Ruim
655,63,8968.61,Belo Horizonte,B,7.3,Regular
656,56,9927.26,Rio de Janeiro,B,7.5,Bom
657,58,10496.39,Belo Horizonte,B,6.8,Ruim
658,51,5743.89,São Paulo,A,5.9,Bom
659,58,8103.78,São Paulo,A,0.2,Regular
660,47,7153.33,São Paulo,A,7.6,Ruim
661,57,11744.89,Belo Horizonte,A,7.4,Bom
662,36,6133.3,Belo Horizonte,B,2.8,Bom
663,20,2564.08,Belo Horizonte,B,5.3,Ruim
664,65,5606.38,Vitória,B,,Ruim
665,33,7357.78,Belo Horizonte,B,6.0,Ruim
666,34,8738.54,Rio de Janeiro,A,3.2,Ruim
667,35,11442.88,Rio de Janeiro,A,5.0,Bom
668,51,4301.05,Rio de Janeiro,A,5.1,Bom
669,20,4632.44,Rio de Janeiro,B,4.4,Bom
670,39,11356.86,São Paulo,B,6.2,Ruim
671,44,5806.97,Belo Horizonte,B,5.0,Regular
672,37,2106.55,Vitória,B,6.6,Bom
673,20,10932.85,Rio de Janeiro,A,8.8,Bom
674,25,3713.51,Rio de Janeiro,B,2.5,Regular
675,60,9316.76,Belo Horizonte,A,9.1,Ruim
676,65,1403.6,Vitória,A,5.3,Bom
677,22,12143.22,Belo Horizonte,A,1.3,Regular
678,21,7863.63,Rio de Janeiro,,6.6,Bom
679,43,12701.85,Rio de Janeiro,B,3.0,Bom
680,53,9023.35,Rio de Janeiro,B,0.0,Ruim
681,63,3369.43,Vitória,B,7.9,Regular
682,60,8984.9,São Paulo,A,5.0,Ruim
683,70,12908.6,São Paulo,B,5.3,Regular
684,36,10641.92,São Paulo,A,6.7,Ruim
685,26,9820.25,Rio de Janeiro,A,4.7,Regular
686,56,4254.66,Belo Horizonte,A,0.8,Ruim
687,29,4419.6,Vitória,A,3.7,Bom
688,43,6911.57,Vitória,A,5.8,Bom
689,31,6544.25,Belo Horizonte,A,,Regular
690,63,7515.75,Vitória,A,6.8,Regular
691,,10101.04,Rio de Janeiro,A,2.9,Ruim
692,37,12961.33,Belo Horizonte,A,9.9,Bom
693,29,9171.49,Rio de Janeiro,A,0.1,Bom
694,46,7034.13,Rio de Janeiro,B,8.6,Ruim
695,25,7167.65,São Paulo,B,9.3,Bom
696,48,6637.98,,B,5.3,Bom
697,49,11423.35,São Paulo,B,8.3,Regular
698,60,4640.1,Belo Horizonte,B,9.9,Ruim
699,41,1541.8,Belo Horizonte,B,8.3,Regular
700,69,8372.87,Vitória,A,9.3,Regular
701,52,3430.29,São Paulo,B,8.0,Ruim
702,52,9900.2,São Paulo,B,7.0,Ruim
703,8,26964.82,São Paulo,B,-3.6,Ruim
704,36,3306.38,Belo Horizonte,A,2.4,Ruim
705,40,5476.04,São Paulo,A,1.5,Bom
706,,7162.75,Vitória,B,5.3,Bom
707,41,7717.74,São Paulo,,7.0,Ruim
708,50,11464.16,Belo Horizonte,B,9.1,Ruim
709,51,2155.26,Rio de Janeiro,B,5.4,Regular
710,51,5479.04,Vitória,B,2.1,Regular
711,42,12066.83,São Paulo,A,2.2,Regular
712,25,1577.24,Vitória,A,0.0,Ruim
713,20,11813.15,São Paulo,A,6.6,Bom
714,40,7115.92,Belo Horizonte,A,6.3,Bom
715,7,36505.96,Vitória,A,-1.2,Bom
716,46,4552.45,Vitória,B,5.8,Regular
717,18,5708.16,São Paulo,B,7.1,Bom
718,16,7089.07,São Paulo,A,3.3,Regular
719,54,2173.04,Belo Horizonte,A,8.9,Regular
720,14,17490.09,Belo Horizonte,,-1.0,Ruim
721,33,4305.6,Rio de Janeiro,A,7.7,Regular
722,34,11134.36,Rio de Janeiro,A,2.1,Bom
723,57,1448.03,São Paulo,B,5.2,Ruim
724,35,8439.12,Belo Horizonte,A,7.9,Ruim
725,15,473.61,Vitória,B,-0.3,Regular
726,36,4228.19,São Paulo,A,1.4,Bom
727,16,5487.55,Belo Horizonte,B,4.5,Bom
728,43,4395.37,Rio de Janeiro,B,0.1,Regular
729,30,10551.51,Rio de Janeiro,B,6.5,Bom
730,51,4613.44,Vitória,B,10.0,Regular
731,51,4289.91,Rio de Janeiro,B,1.9,Bom
732,24,1820.05,Rio de Janeiro,A,8.5,Bom
733,3,17405.48,São Paulo,B,12.6,Regular
734,53,1921.25,Vitória,B,5.6,Regular
735,68,11964.19,Vitória,B,9.4,Bom
736,69,11089.51,Rio de Janeiro,B,5.6,Regular
737,67,11441.21,Rio de Janeiro,B,6.6,Regular
738,,9210.4,São Paulo,A,2.9,Ruim
739,18,1818.12,Belo Horizonte,A,6.6,Bom
740,61,2007.82,Belo Horizonte,A,8.5,Regular
741,32,,Rio de Janeiro,A,2.8,
742,48,7969.26,Belo Horizonte,A,6.6,Regular
743,43,6152.52,Belo Horizonte,A,6.0,Bom
744,50,10871.9,Belo Horizonte,A,4.4,Bom
745,41,4667.58,Vitória,B,4.2,Ruim
746,43,8062.11,São Paulo,B,1.4,Ruim
747,23,11059.04,Belo Horizonte,B,2.1,Ruim
748,47,2180.22,Vitória,B,8.6,Ruim
749,70,2544.35,Belo Horizonte,B,7.3,Ruim
750,30,11736.49,Vitória,B,9.1,Ruim
751,32,10464.51,Vitória,A,4.5,Ruim
752,33,4728.4,Vitória,A,5.5,Regular
753,22,5243.16,Vitória,B,8.8,Regular
754,,1741.03,São Paulo,A,0.4,Ruim
755,33,7647.31,Rio de Janeiro,B,4.0,Ruim
756,23,10700.0,Belo Horizonte,A,5.6,Bom
757,61,2278.87,Vitória,A,2.9,Regular
758,32,6153.12,Belo Horizonte,A,4.6,Ruim
759,64,5068.04,São Paulo,B,7.1,Regular
760,40,12110.3,Belo Horizonte,B,5.7,Ruim
761,23,7875.19,São Paulo,B,2.1,Bom
762,59,1726.51,Vitória,A,0.2,Bom
763,45,11708.07,Rio de Janeiro,A,2.4,Ruim
764,52,6908.65,Rio de Janeiro,A,5.6,Bom
765,41,3251.07,Belo Horizonte,A,8.7,Ruim
766,67,4231.35,Rio de Janeiro,B,1.4,Ruim
767,44,10211.43,Belo Horizonte,B,3.0,Bom
768,37,12597.87,Rio de Janeiro,A,1.9,Regular
769,31,6223.34,Rio de Janeiro,B,2.6,Bom
770,47,11034.97,Belo Horizonte,A,0.5,Regular
771,39,1317.86,Vitória,B,7.3,Bom
772,29,9023.65,Rio de Janeiro,A,4.7,Regular
773,69,3887.85,Vitória,A,1.5,Bom
774,46,5777.97,Rio de Janeiro,B,6.7,Regular
775,26,9339.35,Vitória,B,8.2,Bom
776,25,12583.19,Vitória,A,9.4,Bom
777,63,9085.07,Rio de Janeiro,B,4.4,Ruim
778,30,8674.06,Rio de Janeiro,B,8.2,Bom
779,45,10600.08,São Paulo,A,9.6,Regular
780,36,2009.2,Rio de Janeiro,A,3.9,Ruim
781,23,5483.11,Rio de Janeiro,B,9.5,Regular
782,28,8518.19,São Paulo,B,1.8,Bom
783,59,4473.63,Rio de Janeiro,A,1.8,Ruim
784,32,1501.2,São Paulo,A,0.9,Regular
785,70,6987.37,São Paulo,A,0.4,Bom
786,69,9728.8,Belo Horizonte,A,5.1,Ruim
787,25,8773.54,Belo Horizonte,A,2.9,Bom
788,20,11851.05,Vitória,A,4.8,Ruim
789,35,11414.47,Belo Horizonte,A,4.2,Bom
790,37,11936.28,Belo Horizonte,A,0.2,Bom
791,49,10650.89,Vitória,A,3.2,Ruim
792,64,7903.55,Vitória,A,1.7,Bom
793,50,9166.78,Belo Horizonte,A,1.4,Regular
794,29,10442.79,Vitória,B,8.4,Bom
795,51,11347.51,São Paulo,B,0.4,Bom
796,23,2187.42,São Paulo,B,0.3,Regular
797,41,7426.57,Rio de Janeiro,A,2.8,Ruim
798,37,4434.65,Belo Horizonte,A,7.0,Ruim
799,62,10809.44,Vitória,A,4.2,Regular
800,37,12638.58,São Paulo,A,7.1,Ruim
801,29,1470.25,São Paulo,A,0.2,Ruim
802,64,3768.52,Belo Horizonte,A,2.7,Regular
803,20,9502.17,Rio de Janeiro,B,2.7,Bom
804,49,4787.51,São Paulo,B,2.5,Ruim
805,42,1517.9,São Paulo,A,5.2,Regular
806,54,12208.29,Vitória,B,2.4,Regular
807,46,12225.31,São Paulo,A,6.8,Regular
808,31,9347.83,Belo Horizonte,B,3.0,Bom
809,28,9777.33,Belo Horizonte,A,3.1,Ruim
810,20,11307.79,Belo Horizonte,A,7.8,Regular
811,61,9052.63,São Paulo,B,4.2,Bom
812,59,12958.1,Belo Horizonte,B,2.7,Ruim
813,57,11240.84,São Paulo,B,5.9,Ruim
814,47,7027.42,Rio de Janeiro,A,9.9,Regular
815,37,5892.95,São Paulo,B,2.7,Bom
816,29,4847.96,Belo Horizonte,A,0.8,Bom
817,19,9818.5,São Paulo,B,3.5,Bom
818,66,2313.4,São Paulo,A,9.8,Bom
819,65,11569.58,São Paulo,B,8.2,Regular
820,24,10590.38,Vitória,B,3.6,Regular
821,43,2929.85,Belo Horizonte,A,5.8,Bom
822,40,8303.38,Belo Horizonte,B,6.5,Bom
823,67,7854.6,Belo Horizonte,B,1.5,Regular
824,55,1584.55,Vitória,A,7.8,Ruim
825,51,1972.44,Belo Horizonte,B,1.5,Regular
826,29,5819.43,Rio de Janeiro,B,2.7,Ruim
827,61,2157.44,Vitória,A,9.8,Bom
828,54,7949.68,São Paulo,A,5.5,Regular
829,50,8198.96,São Paulo,A,0.9,Bom
830,19,12090.83,São Paulo,B,9.0,Regular
831,31,8488.39,Belo Horizonte,A,8.9,Bom
832,47,2776.98,Belo Horizonte,A,9.1,Regular
833,58,7160.44,Rio de Janeiro,B,5.8,Bom
834,17,3424.13,Vitória,A,3.3,Ruim
835,104,19427.42,São Paulo,B,-3.6,Ruim
836,45,9080.02,São Paulo,A,3.2,Regular
837,29,10003.56,,A,6.0,Ruim
838,16,3740.22,Belo Horizonte,B,3.9,Bom
839,16,7196.29,São Paulo,A,8.6,Regular
840,65,2785.59,Rio de Janeiro,B,1.3,Ruim
841,35,3078.7,Belo Horizonte,B,0.7,Regular
842,35,8844.67,Rio de Janeiro,B,7.6,Bom
843,47,3908.42,Rio de Janeiro,B,6.1,Ruim
844,23,8945.85,Rio de Janeiro,A,7.5,Regular
845,38,4080.65,Vitória,B,9.3,Bom
846,55,11567.53,Belo Horizonte,A,4.8,Ruim
847,69,9009.57,Rio de Janeiro,B,7.0,Ruim
848,42,6120.33,Belo Horizonte,A,7.3,Regular
849,69,10842.33,Rio de Janeiro,B,4.1,Bom
850,10,33199.49,Vitória,A,11.8,Regular
851,22,9770.14,Vitória,B,2.0,Bom
852,51,6355.49,Rio de Janeiro,A,3.5,Ruim
853,43,12046.89,Vitória,A,6.4,Bom
854,43,4448.61,Rio de Janeiro,A,6.7,Ruim
855,29,6679.14,São Paulo,A,3.9,Ruim
856,39,2795.02,Belo Horizonte,A,5.9,Ruim
857,65,2280.1,Rio de Janeiro,B,9.4,Regular
858,34,5907.23,Belo Horizonte,B,6.3,Ruim
859,44,3197.08,São Paulo,B,8.2,Ruim
860,39,5264.06,Belo Horizonte,B,8.4,Ruim
861,63,6724.42,São Paulo,B,3.1,Ruim
862,24,10921.62,São Paulo,B,4.0,Regular
863,45,7455.11,Belo Horizonte,A,4.2,Ruim
864,32,4991.94,São Paulo,A,3.4,Ruim
865,42,12214.34,Belo Horizonte,A,3.8,Ruim
866,54,8923.65,Belo Horizonte,B,2.0,Ruim
867,34,10814.12,Belo Horizonte,B,6.4,Bom
868,70,9935.96,Belo Horizonte,B,1.7,Ruim
869,41,3743.05,Belo Horizonte,B,6.0,Bom
870,23,8752.29,Belo Horizonte,B,3.3,Ruim
871,70,6935.44,São Paulo,B,3.1,Bom
872,64,9444.12,Belo Horizonte,B,6.6,Regular
873,19,4492.66,Belo Horizonte,A,5.2,Bom
874,30,12576.71,São Paulo,A,5.9,Bom
875,37,1536.12,Vitória,B,4.0,Ruim
876,34,10138.8,São Paulo,B,5.1,Regular
877,20,5999.37,Belo Horizonte,A,5.8,Ruim
878,24,2170.22,Rio de Janeiro,A,4.9,Regular
879,34,11784.6,Belo Horizonte,B,7.6,Ruim
880,51,7627.75,Vitória,A,9.7,Regular
881,37,12425.17,Rio de Janeiro,A,5.0,Bom
882,43,11173.43,São Paulo,A,8.9,Bom
883,65,4499.16,Rio de Janeiro,B,4.0,Ruim
884,21,3116.13,Rio de Janeiro,A,6.5,Ruim
885,29,11879.66,Rio de Janeiro,B,9.0,Regular
886,54,3322.07,Rio de Janeiro,A,2.1,Regular
887,50,10597.69,Vitória,A,1.6,Bom
888,44,11142.86,Rio de Janeiro,A,6.3,Ruim
889,11,32115.54,Vitória,A,-2.3,Regular
890,23,6548.79,São Paulo,B,4.3,Regular
891,59,5826.11,São Paulo,A,5.8,Bom
892,24,11169.58,Belo Horizonte,A,9.9,Regular
893,54,8293.88,São Paulo,A,1.2,
894,37,6381.35,São Paulo,A,2.3,Ruim
895,27,9046.33,Belo Horizonte,A,1.8,Bom
896,26,11216.95,Vitória,A,7.1,Ruim
897,36,10897.47,Rio de Janeiro,B,1.8,Ruim
898,56,8207.63,Rio de Janeiro,B,6.6,Regular
899,63,3465.63,São Paulo,B,7.7,Ruim
900,34,3581.86,Rio de Janeiro,A,0.3,Regular
901,67,6898.85,Vitória,B,2.5,Ruim
902,44,1881.69,Vitória,B,1.0,Regular
903,41,10631.84,Vitória,B,8.2,Bom
904,57,8244.15,São Paulo,B,6.9,Bom
905,47,1463.1,Belo Horizonte,A,6.8,Regular
906,45,12351.85,Vitória,B,2.9,Ruim
907,47,3530.87,Vitória,B,4.1,Bom
908,60,9211.67,Rio de Janeiro,A,5.7,Regular
909,30,2994.19,Belo Horizonte,A,7.7,Bom
910,54,5172.07,São Paulo,B,6.0,Regular
911,61,10872.51,São Paulo,B,4.5,Ruim
912,41,4338.13,Belo Horizonte,A,2.5,Regular
913,69,6397.38,São Paulo,A,7.7,Ruim
914,59,5380.75,Rio de Janeiro,B,4.8,Bom
915,120,21792.73,São Paulo,B,12.5,Bom
916,58,8822.64,Rio de Janeiro,B,10.0,Regular
917,61,10920.95,Vitória,A,6.1,Regular
918,35,1713.02,Belo Horizonte,A,0.3,Ruim
919,57,10128.6,Rio de Janeiro,A,9.2,Bom
920,63,5311.15,Vitória,A,2.7,Bom
921,36,8036.89,São Paulo,A,7.5,Bom
922,53,11802.01,Rio de Janeiro,B,4.1,Bom
923,64,6569.23,Vitória,A,9.3,Regular
924,45,8715.28,Belo Horizonte,A,1.0,Bom
925,45,10754.86,Rio de Janeiro,B,0.9,Regular
926,61,4916.7,Vitória,B,5.8,Ruim
927,31,5532.12,São Paulo,B,5.0,Ruim
928,68,1711.69,Belo Horizonte,A,5.8,Ruim
929,58,3595.63,Vitória,A,6.7,Bom
930,46,1427.73,Rio de Janeiro,B,2.0,Regular
931,44,9724.65,São Paulo,A,4.7,Ruim
932,60,11015.6,Vitória,B,3.9,Bom
933,33,3019.65,São Paulo,B,1.2,Regular
934,64,2441.1,Belo Horizonte,B,9.3,Regular
935,37,1524.87,Rio de Janeiro,B,0.8,Bom
936,63,7747.52,São Paulo,A,1.1,Bom
937,59,12751.11,Belo Horizonte,B,7.0,Bom
938,22,2631.12,Rio de Janeiro,B,8.2,Bom
939,58,11553.29,São Paulo,B,8.6,Bom
940,62,1545.76,São Paulo,A,4.5,Ruim
941,33,3317.22,Rio de Janeiro,A,3.3,Bom
942,68,11161.83,Belo Horizonte,A,0.0,Regular
943,50,7143.74,Vitória,B,,Bom
944,21,10899.57,Belo Horizonte,B,2.9,Regular
945,48,6273.72,Belo Horizonte,B,9.2,Regular
946,63,8687.73,São Paulo,B,5.1,Regular
947,23,12739.23,Belo Horizonte,A,2.8,Ruim
948,62,3373.72,São Paulo,A,3.2,Regular
949,62,8465.94,São Paulo,A,5.4,Ruim
950,27,1889.23,Belo Horizonte,A,7.7,Regular
951,64,2816.77,Rio de Janeiro,A,8.3,Ruim
952,63,1414.49,Vitória,A,2.5,Bom
953,39,7791.25,São Paulo,B,3.4,Bom
954,39,4739.91,Belo Horizonte,B,9.4,Ruim
955,29,3429.73,Vitória,A,0.6,Ruim
956,57,8231.38,Vitória,A,5.9,Ruim
957,51,12890.49,Vitória,A,5.2,Bom
958,40,11051.68,Rio de Janeiro,B,2.9,Ruim
959,57,6855.43,São Paulo,B,0.2,Ruim
960,23,4305.9,Vitória,A,0.4,Bom
961,57,12786.76,Vitória,A,1.8,Regular
962,62,6578.11,São Paulo,B,6.8,Regular
963,29,9006.85,Vitória,A,2.0,Ruim
964,70,12247.77,Vitória,B,6.4,Regular
965,23,9195.93,Rio de Janeiro,A,5.1,
966,22,7984.4,Belo Horizonte,A,0.5,Regular
967,17,9738.43,Rio de Janeiro,B,9.2,Bom
968,25,1704.5,Vitória,A,8.2,Bom
969,20,8690.02,Rio de Janeiro,A,5.3,Bom
970,60,6213.58,Rio de Janeiro,A,7.1,Bom
971,30,6283.35,Vitória,A,3.9,Ruim
972,22,3067.49,Belo Horizonte,A,4.8,Regular
973,28,4661.79,Vitória,B,5.6,Regular
974,20,8365.6,Belo Horizonte,A,3.9,Ruim
975,66,3407.16,Rio de Janeiro,,8.7,Regular
976,18,12928.36,São Paulo,A,5.9,Regular
977,34,10386.73,Vitória,B,5.7,Regular
978,48,4505.01,São Paulo,A,3.1,Bom
979,43,9567.77,São Paulo,B,2.8,Ruim
980,65,2705.41,Belo Horizonte,A,7.5,Regular
981,63,8538.29,Vitória,A,0.1,Regular
982,52,2240.45,Belo Horizonte,A,,Regular
983,53,9451.47,Rio de Janeiro,A,2.6,Regular
984,29,11382.41,Vitória,B,7.5,Bom
985,31,7671.34,Rio de Janeiro,B,3.5,Regular
986,32,12733.39,São Paulo,B,8.1,Regular
987,26,2356.77,Vitória,B,9.7,Ruim
988,23,12605.55,São Paulo,A,5.0,Ruim
989,55,3791.48,Rio de Janeiro,B,9.2,Regular
990,67,6972.04,Belo Horizonte,A,4.1,Bom
991,43,10996.85,Rio de Janeiro,A,3.4,Regular
992,21,2181.99,Rio de Janeiro,B,0.5,Bom
993,18,11640.36,São Paulo,B,6.1,Ruim
994,27,4128.05,Vitória,B,9.8,Bom
995,65,9331.14,São Paulo,A,5.9,Ruim
996,46,11802.07,Vitória,B,0.8,Ruim
997,69,4388.74,Vitória,A,2.7,Ruim
998,66,9870.78,Belo Horizonte,B,7.7,Bom
999,58,7311.47,São Paulo,B,5.8,Ruim
1000,39,10524.22,Vitória,A,3.9,Regular
